"","FIPS","corr","pval"
"61","F13321",-0.394864360714447,0.015579275708062
"62","F37001",-0.435478310280586,0.00794003502978929
"63","F37003",-0.541812662779485,0.000934406683663283
"64","F37007",-0.368490440468909,0.0270092797973065
"65","F37013",-0.393616605266926,0.0159394668086429
"66","F37015",-0.611601363565951,5.77853483495575e-05
"67","F37017",-0.386524565734811,0.0181223288895387
"68","F37019",-0.324729155779266,0.0498834381074282
"69","F37023",-0.261428518097999,0.118064666485806
"70","F37025",-0.346844255269504,0.0354534954570222
"71","F37027",-0.19931515572785,0.274105234997879
"72","F37029",-0.185512338047522,0.271648990445666
"73","F37031",-0.180499261709483,0.331204423543163
"74","F37033",-0.609340878669151,0.00010229734040133
"75","F37035",-0.542138850472806,0.000528321046011787
"76","F37037",-0.558483491486785,0.000489141341090664
"77","F37039",-0.173757198950474,0.318158828457838
"78","F37041",-0.557923963428265,0.000496945926285169
"79","F37045",-0.466783993937565,0.00470223440572915
"80","F37047",-0.419745353183828,0.0108181660774825
"81","F37049",-0.330035766084998,0.046052093787881
"82","F37051",-0.407096960925109,0.0152191142922247
"83","F37053",-0.285100743766175,0.0871957944618775
"84","F37057",-0.453290313422458,0.00483997469668753
"85","F37059",-0.519691907363587,0.000979168080529029
"86","F37061",-0.463469063848169,0.00386506211414512
"87","F37065",-0.638731063371868,2.09759182168317e-05
"88","F37067",-0.485273153989158,0.00656413074959255
"89","F37069",-0.688230339416679,4.89391383298446e-06
"90","F37073",-0.476387432986159,0.00287654746234578
"91","F37077",-0.701831648161961,1.84722045686803e-06
"92","F37079",-0.44007509274196,0.00723430663157854
"93","F37081",-0.520003746600412,0.000971090940973937
"94","F37083",-0.613028407447909,5.49134286641944e-05
"95","F37089",0.223307475126882,0.197230870726226
"96","F37091",-0.597741212824916,0.000118332704775564
"97","F37093",-0.510296535723216,0.00204697132852403
"98","F37095",-0.120485843428146,0.483953204164549
"99","F37097",-0.508920657938476,0.00152625470290187
"100","F37101",-0.651880378838912,1.65492432047314e-05
"101","F37103",-0.311615981634014,0.0728095795672053
"102","F37105",-0.61642214169752,0.000172201269841586
"103","F37107",-0.406806376278286,0.0124650557207373
"104","F37109",-0.490212990890454,0.00279511970317414
"105","F37117",-0.497809668990318,0.00171777206745127
"106","F37125",-0.567664781944774,0.000462699808673539
"107","F37131",-0.517518750606428,0.00103712640993997
"108","F37133",-0.428177670435685,0.00819825920244024
"109","F37135",-0.450183785514237,0.0051770028228266
"110","F37137",-0.169244778686845,0.316638613680751
"111","F37139",-0.290398596288478,0.0956961432961702
"112","F37143",-0.441237407132986,0.00706462187918171
"113","F37145",-0.606047081777612,8.95591275548606e-05
"114","F37147",-0.505227244681183,0.00142568412927933
"115","F37151",-0.524693146387445,0.000856540049480096
"116","F37155",-0.521514925023973,0.00110723304723736
"117","F37157",-0.510809795934109,0.00123565723614992
"118","F37159",-0.424568227039136,0.00881571156444109
"119","F37163",-0.559234354878585,0.000391711151916885
"120","F37165",-0.510299361795145,0.00173690941942881
"121","F37167",-0.430028706003747,0.00789622780083948
"122","F37169",-0.296195037005511,0.0840453051778022
"123","F37171",-0.416641063186462,0.0103124444025282
"124","F37175",0.045224939987643,0.809107453564038
"125","F37177",-0.284870486822127,0.0921824406022937
"126","F37179",-0.481899881504951,0.00252706281978243
"127","F37183",-0.585419640787104,0.000431996790382672
"128","F37185",-0.70813181056543,1.19911930908712e-05
"129","F37187",-0.347294446111357,0.0379570563305244
"130","F37191",-0.641657472465459,1.86941008824113e-05
"131","F37193",-0.526220650373868,0.00165784250010132
"132","F37195",-0.611576093270735,5.7837406949373e-05
"133","F37197",-0.568985039383877,0.000238104929563085
"134","F45003",-0.610977889561345,7.56258183173095e-05
"135","F45005",-0.574583983937514,0.000199885592464965
"136","F45007",-0.615697987108156,8.25293289868377e-05
"137","F45009",-0.411043914390628,0.0114949815133219
"138","F45011",-0.631092579444763,4.81053604954123e-05
"139","F45015",-0.538746669607899,0.000840999420376171
"140","F45017",-0.516345051479122,0.00177115405173722
"141","F45025",-0.546473106023618,0.000564421248553357
"142","F45027",-0.629171714413323,3.03072311744443e-05
"143","F45029",-0.532543156790218,0.00069138530758204
"144","F45031",-0.585789995710776,0.000139477028210344
"145","F45033",-0.349822842180336,0.0338016208498607
"146","F45035",-0.584611718159047,0.00014494535623974
"147","F45041",-0.433089525736393,0.00741769375645869
"148","F45043",-0.403338354172096,0.0162797217182003
"149","F45049",-0.489569569259256,0.00210277176171642
"150","F45051",-0.466112300355003,0.00364171212701507
"151","F45055",-0.397500303479185,0.0219793838216846
"152","F45061",-0.608918780484197,6.35545397591111e-05
"153","F45063",-0.566391261983163,0.000389906929233366
"154","F45067",-0.479796197925062,0.00353814617403629
"155","F45069",-0.498309762648903,0.00169654377725087
"156","F45071",-0.719652202284617,5.04823175880782e-06
"157","F45075",-0.561442829976762,0.000299915238196521
"158","F45079",-0.485980072228797,0.00480339392806311
"159","F45081",-0.581202275603615,0.000251014416118242
"160","F45083",-0.602240297036435,0.000164273910964465
"161","F45085",-0.554444531365419,0.000369722660373897
"162","F45089",-0.554104444549398,0.000373457607442964
