"","FIPS","corr","pval"
"1","F13001",0.116206948519502,0.519571740954877
"2","F13003",0.164982422206965,0.343580888925463
"3","F13005",0.0943153227345814,0.601617703554571
"4","F13007",0.150093028109498,0.375249964762104
"5","F13017",0.0793134879605543,0.640769862548107
"6","F13019",0.0310380508465312,0.855299527002837
"7","F13023",0.112140203169325,0.508741041567399
"8","F13027",-0.283977937954622,0.0885024940183556
"9","F13031",0.236140252539118,0.159405125815461
"10","F13033",0.284970125539519,0.0873470356078969
"11","F13037",-0.0445833448663767,0.793312043650904
"12","F13043",0.281693063586771,0.106532585346644
"13","F13061",0.253681741840989,0.154294499685168
"14","F13069",0.187745501255447,0.272858217443215
"15","F13071",0.147569306616043,0.383423301309671
"16","F13075",0.109092244959382,0.520399899722207
"17","F13081",0.0896953716486874,0.597544044673304
"18","F13087",-0.351417639234437,0.0384472666012732
"19","F13091",0.0115972621047854,0.945686636861961
"20","F13093",0.148653756119726,0.379898505021431
"21","F13099",0.0246402030400027,0.884901906210245
"22","F13107",0.32466137722233,0.0499339769243128
"23","F13131",0.0112880650423008,0.947132640495684
"24","F13153",0.0823397011071565,0.665330420249174
"25","F13155",0.0998367113339777,0.5565917040216
"26","F13161",0.220591079305554,0.20996697278854
"27","F13163",0.13461846270751,0.43375734613802
"28","F13165",0.106815680280492,0.54137738901204
"29","F13173",-0.103628686579527,0.559741130177706
"30","F13175",0.141419301187594,0.424994245221093
"31","F13177",-0.137704056749227,0.468049969821646
"32","F13193",0.205130108957489,0.244508552846877
"33","F13201",-0.151098249805909,0.372023343079084
"34","F13205",0.00625153697167633,0.970706864440176
"35","F13209",0.102091526646119,0.571843640290991
"36","F13229",-0.169907573022861,0.344501765489455
"37","F13235",0.029106560658619,0.866180846447803
"38","F13243",0.141330579782531,0.425287759663229
"39","F13251",0.119464756884083,0.481269127143113
"40","F13253",-0.221392433468385,0.187883150075209
"41","F13261",-0.0182314472219741,0.914709609106642
"42","F13267",-0.151397130334382,0.424510766743143
"43","F13271",0.184945359273107,0.327867146607336
"44","F13273",0.200292584548887,0.234594427621781
"45","F13275",-0.182645440406604,0.279256812888901
"46","F13277",0.144274733716695,0.394248530490675
"47","F13279",0.00297509732586591,0.987326990422572
"48","F13287",0.160797472204543,0.341742335752403
"49","F13305",-0.0327692065120243,0.861079418216851
"50","F13315",0.0671659920774941,0.692858599802231
"51","F13321",0.127575102597289,0.451776214244497
"52","F37013",-0.451882018176202,0.010710751877522
"53","F37015",-0.270324696399699,0.10562547512144
"54","F37041",-0.290311809990183,0.0813251792496012
"55","F37045",0.0799030638887502,0.663770773196051
"56","F37051",0.0199161614468329,0.908214474069728
"57","F37065",-0.225481225690753,0.179651504579861
"58","F37073",-0.163215496620803,0.334435245807512
"59","F37083",-0.112502954347487,0.507362243707665
"60","F37085",-0.139214235020005,0.411216161117177
"61","F37091",-0.165618591635084,0.327269491063255
"62","F37093",0.0936824935222256,0.598202552992472
"63","F37101",-0.0876741912853025,0.621974931718974
"64","F37107",-0.303282999846918,0.0915311315034052
"65","F37117",-0.0425103527627505,0.802728031947726
"66","F37127",-0.0810344469085808,0.643537954652448
"67","F37131",-0.119562322164279,0.480908485203773
"68","F37143",-0.346366609023758,0.0357244156133358
"69","F37147",-0.165905440573883,0.326420558206627
"70","F37155",-0.020353265632069,0.904826118285547
"71","F37163",-0.27602518162145,0.103199431593105
"72","F37187",-0.326873482876347,0.0483055857340629
"73","F37191",-0.194787325788051,0.285376713913853
"74","F37195",-0.0672545919186912,0.692473243714508
"75","F45003",0.143345259863315,0.441714914020434
"76","F45005",0.146622778835594,0.439431123070667
"77","F45009",-0.0947596653303335,0.59989859551671
"78","F45011",-0.0577454732739933,0.73424844696494
"79","F45017",0.141179891273197,0.404576743589892
"80","F45027",-0.0076074978369901,0.965404515702166
"81","F45031",0.243845152914133,0.151808057314065
"82","F45033",0.285270119789605,0.0869999771947717
"83","F45035",-0.085306193662905,0.648188808076486
"84","F45041",-0.085207231779923,0.616075792052147
"85","F45049",-0.092870908925476,0.590075497561606
"86","F45061",0.148786895236596,0.379467078866996
"87","F45067",0.0651729635830686,0.723051838384085
"88","F45069",0.335804569179844,0.0421596325125399
"89","F45075",0.0437001751685372,0.797320155775653
"90","F45085",0.0579567753753378,0.740869073216603
"91","F45089",-0.0184801850736683,0.913550299587826
