"","FIPS","corr","pval"
"141","F45025",0.263824069486582,0.120000718287924
"142","F45027",0.233297350671552,0.164635811542697
"143","F45029",0.303453643955463,0.0678797748086794
"144","F45031",0.162462557518343,0.336700169925309
"145","F45033",0.29817392965247,0.0730540885475808
"146","F45035",0.295390431309673,0.0759035471904252
"147","F45041",0.185334023492553,0.272118181075477
"148","F45043",0.0722455874266859,0.680025791128543
"149","F45049",0.422316400665917,0.00922069953738415
"150","F45051",0.0968376463489476,0.568565227672576
"151","F45055",0.411941377641805,0.0172174347346727
"152","F45061",0.252985739952034,0.130856787523224
"153","F45063",0.197691499272404,0.254969256353215
"154","F45067",0.261853132489661,0.12862731912395
"155","F45069",0.3583489504109,0.0294179258128885
"156","F45071",0.365921634888746,0.0429222839234193
"157","F45075",0.287322142016668,0.0846544901263696
"158","F45079",0.226924567457501,0.211673243076492
"159","F45081",0.430385498792918,0.00985894691687107
"160","F45083",0.449374219301122,0.00767234268259285
"161","F45085",0.268177976231801,0.108531908928556
"162","F45089",0.284183562529201,0.088262070105673
