"","FIPS","corr","pval"
"64","F37061",0.0201857107801199,0.905606100464706
"65","F37065",0.0248148905753351,0.884091409258986
"66","F37067",0.272504692040926,0.118948494003599
"67","F37069",0.248792176459985,0.137580196863879
"68","F37071",0.391307230135504,0.0200996442636371
"69","F37073",-0.206990093706516,0.218988449371152
"70","F37077",0.416850922678424,0.0102701997596744
"71","F37079",0.0377259660325409,0.824562527846579
"72","F37081",0.210361567394562,0.218150342236925
"73","F37083",0.0620616006089053,0.719165006132418
"74","F37085",0.310714102190055,0.0612400218913414
"75","F37091",0.0849332052431801,0.627604466600597
"76","F37093",0.377735188675057,0.0302144713982344
"77","F37095",-0.318880595527968,0.058015446013919
"78","F37097",0.473998548748967,0.00349633070353119
"79","F37101",0.177872138035263,0.292228101611206
"80","F37103",-0.193461184247222,0.265482700680482
"81","F37105",0.247927506509238,0.144857004927845
"82","F37107",0.0621024866937736,0.715005431938345
"83","F37109",0.512338358824699,0.00118769063826972
"84","F37117",-0.0384374756173091,0.826477509402352
"85","F37119",0.341484421672542,0.0557711261304549
"86","F37123",0.38176067164999,0.0340722558545761
"87","F37125",0.342846673033584,0.0406591616423915
"88","F37127",0.199039021475231,0.237596983870799
"89","F37131",0.13889737734996,0.412292171997567
"90","F37133",-0.0467906017907805,0.789538607225225
"91","F37135",0.326368987836745,0.0486731512199182
"92","F37137",-0.399661407050409,0.0191920552984201
"93","F37139",-0.02378532268007,0.893780460725035
"94","F37143",-0.232806774270502,0.165550787300534
"95","F37145",0.394765311411783,0.0156076159509008
"96","F37147",-0.0335873636119412,0.843555801210284
"97","F37151",0.231742736911955,0.167547890377434
"98","F37153",0.0625742364137208,0.738070665970835
"99","F37155",0.328925202181586,0.0468336481154706
"100","F37157",0.265054429778398,0.112868402959548
"101","F37159",0.411867337469945,0.0113141124381986
"102","F37161",0.594409839372396,0.000421769908723034
"103","F37163",0.0629026221455028,0.711489934139684
"104","F37165",0.373319776695633,0.0249199345636065
"105","F37167",0.237610285412257,0.156748048050254
"106","F37169",0.308224950739277,0.0761486777423476
"107","F37171",0.155407897269883,0.365435926417055
"108","F37177",-0.455022732318909,0.00529812872777407
"109","F37179",0.585984005991258,0.000138594657954246
"110","F37181",0.24079157244718,0.151108114039458
"111","F37183",0.351411126043771,0.0329468435955115
"112","F37185",0.354871137760077,0.0311459157765869
"113","F37187",-0.220503472363125,0.196251891903253
"114","F37191",0.125248020433104,0.460137019554189
"115","F37195",0.112177875648595,0.508597763137017
"116","F37197",0.290848763061483,0.0807381419519455
"117","F45003",0.323958001439998,0.0504608733771813
"118","F45005",0.384223643814172,0.0188821761757313
"119","F45007",0.662766427308309,1.06246845804681e-05
"120","F45009",0.179047807421718,0.296093963714769
"121","F45011",0.435824369306606,0.00887009143069783
"122","F45015",0.218244447196887,0.230143432790814
"123","F45017",0.207642643741241,0.231339249645641
"124","F45025",0.597555074699529,0.000119063367308026
"125","F45027",0.231629166931389,0.167762068710533
"126","F45029",0.267285773717625,0.10975750107949
"127","F45031",0.314165696999168,0.0582694007379387
"128","F45033",0.413153134698222,0.0110365135392009
"129","F45035",-0.0117985689619509,0.944745288666643
"130","F45037",0.594048978321452,0.000267589437094812
"131","F45041",0.195676300943984,0.245779245324994
"132","F45043",-0.102891569995055,0.556416568581481
"133","F45049",0.288866561720563,0.0875115700511053
"134","F45051",0.238043144512215,0.155971813406203
"135","F45055",0.537194162463798,0.0012662237062049
"136","F45057",0.551509059458732,0.00158277276799626
"137","F45061",0.219711248378989,0.191343787929751
"138","F45063",0.173505480718273,0.304427837737429
"139","F45067",0.189538241519629,0.261196809406672
"140","F45069",0.286682531899583,0.0853802634348991
"141","F45071",0.541660954023421,0.000645353481857403
"142","F45073",0.537381700270997,0.00151601292109942
"143","F45075",0.149780623478804,0.376256097758951
"144","F45079",0.0472173288975963,0.787662884797393
"145","F45083",0.569515549404815,0.000541700699687635
"146","F45085",0.1676239003727,0.321363450709326
"147","F45089",0.0222268106640152,0.897618725589288
"148","F45091",0.515378146602311,0.0025386155913025
