"","FIPS","corr","pval"
"1","F13001",-0.456739013189385,0.519571740685111
"2","F13003",-0.218367033324718,0.343580888952729
"3","F13005",-0.32932474959991,0.601617703705497
"4","F13007",-0.00128340772396884,0.375249964770265
"5","F13017",-0.287838375211629,0.640769862599923
"6","F13019",-0.163390386183609,0.855299526766157
"7","F13023",-0.334054354972628,0.508741041554356
"8","F13027",-0.141610863999402,0.0885024940239852
"9","F13031",-0.252277512633821,0.159405125730621
"10","F13033",-0.401009064930827,0.0873470357051507
"11","F13037",-0.146678341639619,0.793312043737068
"12","F13043",-0.33425928661713,0.106532585334468
"13","F13061",-0.433184930962543,0.154294499683355
"14","F13069",-0.206596115887169,0.272858217595109
"15","F13071",-0.44825477638176,0.383423301331769
"16","F13075",-0.16047002269702,0.520399899641996
"17","F13081",-0.336273829902816,0.597544044760426
"18","F13087",0.144344830632096,0.0384472666290168
"19","F13091",-0.265371196985553,0.945686636986524
"20","F13093",-0.395350818152869,0.379898505089194
"21","F13099",-0.209073423441085,0.884901906115078
"22","F13107",-0.406787478534161,0.0499339768827249
"23","F13131",-0.244052656856663,0.947132640193645
"24","F13153",-0.32897355593321,0.665330420205621
"25","F13155",-0.488702248499499,0.556591704085154
"26","F13161",-0.290540133144481,0.209966972832926
"27","F13163",-0.327058121264544,0.43375734621652
"28","F13165",-0.130447230360833,0.541377389004514
"29","F13173",-0.0218314514792016,0.559741130377155
"30","F13175",-0.449812087438451,0.424994245144558
"31","F13177",0.0855092190539763,0.468049969692943
"32","F13193",-0.255934657495532,0.244508552971051
"33","F13201",-0.0210190403021008,0.37202334298483
"34","F13205",-0.0648262047342689,0.970706864440133
"35","F13209",-0.145140625514691,0.5718436402972
"36","F13229",-0.234298070703945,0.344501765329885
"37","F13235",-0.373058619390903,0.866180846244213
"38","F13243",-0.166302702084929,0.42528775964992
"39","F13251",-0.194908127327756,0.481269127298662
"40","F13253",-0.0122643394101443,0.187883150130673
"41","F13261",-0.0834626843954722,0.914709609043837
"42","F13267",-0.216805164381879,0.424510766584324
"43","F13271",-0.11619732106316,0.327867146678211
"44","F13273",-0.412449951009317,0.234594427494095
"45","F13275",-0.197529158474861,0.279256812744492
"46","F13277",-0.40901463385633,0.394248530383966
"47","F13279",-0.222023486784055,0.987326990427201
"48","F13287",-0.389131779966997,0.34174233560718
"49","F13305",-0.0579766628837581,0.861079418354458
"50","F13315",-0.352305166558332,0.69285859971741
"51","F13321",-0.248343230435136,0.45177621435276
"52","F37013",-0.0477635304814444,0.0107107518851152
"53","F37015",-0.261508864907087,0.105625475213246
"54","F37041",-0.18481625169372,0.0813251793386737
"55","F37045",-0.0768239229811575,0.663770773229691
"56","F37051",-0.199731782462295,0.908214474391692
"57","F37065",-0.12453094719654,0.179651504551241
"58","F37073",-0.154196532414603,0.334435245767098
"59","F37083",-0.125146105356195,0.507362243636906
"60","F37085",-0.0928423666926394,0.411216161157444
"61","F37091",-0.350297896030362,0.327269491233316
"62","F37093",-0.200084455361842,0.59820255346579
"63","F37101",-0.252742524717309,0.621974931541094
"64","F37107",0.0841071484215582,0.0915311315042791
"65","F37117",-0.277623623616906,0.802728032015726
"66","F37127",-0.321295728740016,0.643537954703908
"67","F37131",-0.239209427048203,0.480908485425394
"68","F37143",-0.113554187383925,0.0357244155641198
"69","F37147",-0.114213473082785,0.326420558373068
"70","F37155",-0.264832684467954,0.904826118361393
"71","F37163",-0.12741312587759,0.103199431512925
"72","F37187",-0.0565199588456775,0.0483055857895003
"73","F37191",-0.0446221087827028,0.285376713580762
"74","F37195",-0.11127988239869,0.692473243980136
"75","F45003",-0.339564569077346,0.441714914020759
"76","F45005",-0.220150863234325,0.439431123112696
"77","F45009",-0.17814679187259,0.599898595625597
"78","F45011",-0.166926358976197,0.734248447204497
"79","F45017",-0.241090808356082,0.4045767434847
"80","F45027",-0.306987748870461,0.965404515284797
"81","F45031",-0.364480080299713,0.151808057093272
"82","F45033",-0.414709626698288,0.0869999773296486
"83","F45035",0.097934011702083,0.64818880806639
"84","F45041",0.0358019673519346,0.616075791965846
"85","F45049",-0.291580994892811,0.59007549746019
"86","F45061",-0.260109417860383,0.379467078712963
"87","F45067",-0.0573530642488813,0.723051838135754
"88","F45069",-0.441924198984042,0.0421596326141971
"89","F45075",-0.303283936081361,0.797320155834227
"90","F45085",-0.187032977699535,0.740869073167627
"91","F45089",-0.381215359173546,0.913550299491332
