"","FIPS","corr","pval"
"1","F13001",-0.536152641261474,0.117539584342252
"2","F13005",-0.2011041716348,0.897862444739282
"3","F13015",-0.522300871004788,0.00265749160729433
"4","F13019",-0.610390579838256,0.2320465837132
"5","F13023",-0.405058629097232,0.143840116705032
"6","F13027",-0.329912976576709,0.715284712126425
"7","F13031",-0.573934398725115,0.0142271592523395
"8","F13033",-0.491244047039396,0.0240371694313499
"9","F13055",-0.565500419880601,0.0413918789287414
"10","F13069",-0.515116743567147,0.0914638181903035
"11","F13087",-0.353383224983889,0.736171035039231
"12","F13091",-0.63242558109147,0.00476081733974352
"13","F13093",-0.491827620708019,0.120085979278341
"14","F13099",-0.373553229847553,0.436163540931215
"15","F13103",-0.546683818557648,0.00218891433844926
"16","F13107",-0.586985377681614,0.0389776155505463
"17","F13109",-0.511488850641937,0.0113879572856206
"18","F13129",-0.320821695975701,0.148249113401104
"19","F13131",-0.44094618499716,0.327739039420194
"20","F13153",-0.513107648556709,0.137653170895477
"21","F13163",-0.349309194644781,0.28727518387189
"22","F13165",-0.437097626483379,0.258204358852866
"23","F13167",-0.491178100584379,0.0850433297498634
"24","F13175",-0.430410990679214,0.134931241598904
"25","F13185",-0.378400107604902,0.896256311650499
"26","F13193",-0.473276007302671,0.123579899808804
"27","F13197",-0.679600131043189,0.00300891760910231
"28","F13209",-0.312527979904398,0.00142754982681874
"29","F13225",-0.400149993226687,0.11645273295903
"30","F13229",-0.416829870089525,0.77613965969777
"31","F13243",-0.48593238199372,0.0151260775097529
"32","F13251",-0.607791576572834,0.04170987774055
"33","F13253",-0.141677929890739,0.49735524228009
"34","F13261",-0.401815887752808,0.0962901896319207
"35","F13267",-0.573848667025142,0.0850597065563149
"36","F13269",-0.634185333680112,0.00544708625048478
"37","F13273",-0.631879351349808,0.000190677213582389
"38","F13275",-0.337132331401367,0.271022946576658
"39","F13279",-0.499437106288998,0.0242658097989781
"40","F13295",-0.519762519250574,0.00205553538894437
"41","F13299",-0.473040567265875,0.123008728134752
"42","F37001",-0.561859146023775,0.0114477849153361
"43","F37003",-0.566587255749066,0.02605849313895
"44","F37007",-0.398159096275353,0.023863402711616
"45","F37013",-0.0360144028309159,0.0996305279863004
"46","F37015",-0.432053215919034,0.57343333994941
"47","F37017",-0.281765142265854,0.192374328414205
"48","F37019",-0.211159409545642,0.716503007791964
"49","F37023",-0.389569974529392,0.141304539376732
"50","F37025",-0.466181530099076,0.0111188482129073
"51","F37029",0.05418366224904,0.0327132363008681
"52","F37031",-0.126720787988329,0.00208354218156954
"53","F37033",-0.50382050753118,0.0763261567032142
"54","F37035",-0.564674238896213,0.00290187667588513
"55","F37037",-0.40843575963539,0.385368991987867
"56","F37041",-0.00749329879277803,0.0524672378390214
"57","F37045",-0.60317338723685,2.21910131661437e-05
"58","F37047",-0.444463047643773,0.25151709391611
"59","F37049",-0.310496351363131,0.281856065114256
"60","F37051",-0.338570069865705,0.165335031356823
"61","F37053",0.136882195707221,0.157357210061444
"62","F37057",-0.56463933445752,0.00444241172581519
"63","F37059",-0.447682999573932,0.0169245655757379
"64","F37061",-0.315275863203169,0.905606100411447
"65","F37065",-0.341668686999478,0.884091409414588
"66","F37067",-0.564162482979193,0.118948493985611
"67","F37069",-0.613469791783036,0.13758019686331
"68","F37071",-0.300178074312616,0.020099644290518
"69","F37073",-0.293514229949921,0.218988449027664
"70","F37077",-0.599353462946227,0.0102701997658648
"71","F37079",-0.45483282647036,0.82456252752224
"72","F37081",-0.539779254888829,0.218150342401323
"73","F37083",-0.508031255415943,0.719165006271017
"74","F37085",-0.512074835836905,0.0612400219176876
"75","F37091",-0.576506914395054,0.627604466537275
"76","F37093",-0.543379813620349,0.0302144714224449
"77","F37095",0.0122335267912113,0.0580154458230632
"78","F37097",-0.528944478413038,0.00349633070093269
"79","F37101",-0.554538047858927,0.292228101781492
"80","F37103",-0.154058242509079,0.265482701089765
"81","F37105",-0.662839832687492,0.144857004908664
"82","F37107",-0.301441683556782,0.715005431660594
"83","F37109",-0.476194596531796,0.00118769063825356
"84","F37117",-0.36783619850916,0.826477508650501
"85","F37119",-0.409615203350679,0.0557711261332529
"86","F37123",-0.628631729774034,0.034072255848371
"87","F37125",-0.587541130243534,0.0406591616442573
"88","F37127",-0.612990308237678,0.237596983895435
"89","F37131",-0.456714016960311,0.412292171816237
"90","F37133",-0.23585986467727,0.789538607280488
"91","F37135",-0.557085629360756,0.0486731512048315
"92","F37137",0.006522297029123,0.0191920553111922
"93","F37139",-0.0648670026423475,0.893780460990304
"94","F37143",-0.143157860375986,0.165550787455067
"95","F37145",-0.645438119491321,0.0156076159452052
"96","F37147",-0.446345558112864,0.843555801516527
"97","F37151",-0.622128582435116,0.167547890289691
"98","F37153",-0.431343538325059,0.738070665911911
"99","F37155",-0.530234092669768,0.0468336481236589
"100","F37157",-0.570766344953583,0.112868402983014
"101","F37159",-0.580296728494796,0.0113141124367925
"102","F37161",-0.615383193781964,0.000421769908996501
"103","F37163",-0.462815902646852,0.711489934704813
"104","F37165",-0.676297084876664,0.0249199345572275
"105","F37167",-0.462852145226417,0.156748047949848
"106","F37169",-0.470904335918261,0.076148677699373
"107","F37171",-0.231114169560728,0.365435926702046
"108","F37177",0.195922863225487,0.00529812870164548
"109","F37179",-0.356792407606774,0.000138594658254671
"110","F37181",-0.614306670547585,0.15110811394903
"111","F37183",-0.538663650619397,0.0329468435815767
"112","F37185",-0.683748711494584,0.0311459157716508
"113","F37187",-0.17978396086803,0.196251891917292
"114","F37191",-0.622366346507016,0.460137019797077
"115","F37195",-0.506735059938226,0.508597763178379
"116","F37197",-0.533654423021792,0.0807381419346724
"117","F45003",-0.523423967975562,0.0504608733754785
"118","F45005",-0.585190296573554,0.0188821761962573
"119","F45007",-0.655123873015186,1.06246845907115e-05
"120","F45009",-0.41592355394059,0.296093963704538
"121","F45011",-0.513644136096761,0.00887009142254546
"122","F45015",-0.18740189019847,0.230143432696193
"123","F45017",-0.382370094015638,0.231339249643757
"124","F45025",-0.587501028171897,0.000119063367110215
"125","F45027",-0.329858434976784,0.16776206882884
"126","F45029",-0.0863282956497543,0.109757501298647
"127","F45031",-0.474435203795431,0.0582694007430497
"128","F45033",-0.511480873909076,0.0110365135512149
"129","F45035",-0.126227893638651,0.944745288463805
"130","F45037",-0.522583372320213,0.000267589436817057
"131","F45041",-0.434321625581287,0.245779245360701
"132","F45043",-0.17267051506051,0.556416568220667
"133","F45049",-0.373022975591106,0.0875115700702268
"134","F45051",-0.359571828276281,0.155971813194588
"135","F45055",-0.322568970519701,0.00126622370826789
"136","F45057",-0.346057451926077,0.0015827727692928
"137","F45061",-0.39466068415409,0.191343787877822
"138","F45063",-0.361808781030821,0.30442783751931
"139","F45067",-0.43334619651269,0.261196809338111
"140","F45069",-0.553433899117375,0.0853802635010483
"141","F45071",-0.580530011007191,0.000645353482329436
"142","F45073",-0.328639069656442,0.00151601292150931
"143","F45075",-0.238797395356344,0.376256097804596
"144","F45079",-0.333696219043391,0.787662883945929
"145","F45083",-0.546504834433003,0.000541700699618295
"146","F45085",-0.305662861736737,0.321363450569125
"147","F45089",-0.372842512189254,0.897618725611467
"148","F45091",-0.488998675577946,0.00253861559134936
