"","County","Quant90","Quant95","Quant99"
"90%67","F37067",17.14996926,22.558633122,33.4215862325
"90%68","F37191",19.816533314,29.068632195,40.5567265646
"90%69","F37017",18.94530303,27.503181742,50.6859000784002
"90%70","F45047",16.905529363,28.190250018,49.662518231
"90%71","F37149",18.324833168,25.8902779185,42.2923582842998
"90%72","F37121",13.933735304,18.0552500745,28.4348058114999
"90%73","F37053",22.832689688,27.94272408,39.5168897405999
"90%74","F13107",18.569545465,25.9090884075,45.73912362
"90%75","F13127",18.28433332,28.804000005,60.11774143
"90%76","F45019",19.496645572,28.666012624,49.8354303732001
"90%77","F45091",18.671161894,25.635971482,37.9687047324
"90%78","F45053",21.166507855,30.766367065,58.2384768335001
"90%79","F45013",18.826509403,28.0452310965,61.703103746
"90%80","F37109",18.110938812,24.262959252,36.2056938966
"90%81","F37087",14.64065483,19.0342946275,31.0696429765
"90%82","F45025",21.254855929,28.565516951,37.5700728053
"90%83","F45035",21.93424696,32.696181441,52.1708320474
"90%84","F45027",21.24574138,28.811070776,45.1770537518
"90%85","F45031",20.89570514,30.4688075985,51.1599602733001
"90%86","F45033",22.33269491,27.21050843,47.2514066699999
"90%87","F13049",20.722601768,26.9253982555,50.9886397544
"90%88","F37063",18.015863622,26.430386303,49.3554590049997
"90%89","F13001",19.53397185,26.320799936,47.7798974248
"90%90","F45043",21.709512214,30.622482902,46.1960000877
"90%91","F37079",21.484473785,32.0597369275,48.9327631
"90%92","F37101",19.139159659,28.680315183,46.8834235093999
"90%93","F37129",22.69031244,31.27612488,55.8617752776
"90%94","F45049",22.21000011,31.89243902,56.1699318010002
"90%95","F37037",20.33387164,25.784284314,40.067003605
"90%96","F45057",18.3650975,23.2847439,37.9212170114
"90%97","F45061",21.252707656,27.338584698,38.9078644864
"90%98","F13233",18.649790836,24.9946046994999,35.0021975089
"90%99","F13247",20.924900021,26.193974883,40.1212447640999
"90%100","F37153",21.994605649,28.2330635165,41.6517266947
"90%101","F37165",21.543869704,30.239543563,44.2268087298
"90%102","F45065",19.416678529,28.8356249595,48.8774609095998
"90%103","F45077",17.507372986,24.303675706,39.8663080528
"90%104","F45085",22.268936727,30.5848673135,51.0466235629
"90%105","F37057",20.04710002,26.525124954,35.7787150244
"90%106","F45005",22.837103436,31.12968958,52.1782963108004
"90%107","F37007",20.45772155,28.61487347,42.08709098
"90%108","F45001",16.8409867,23.4154332315,43.9422094111
"90%109","F45089",21.219604336,27.69788315,45.1031940535999
"90%110","F45003",18.374240498,25.353265794,48.8458430766999
"90%111","F13057",16.454343742,24.031968757,39.9713373609998
"90%112","F45051",20.54464516,25.11774189,45.296722494
"90%113","F13121",15.554123308,20.4117397515,30.3286411889
"90%114","F13125",21.340636346,30.3260000324999,56.3023680814
"90%115","F13063",18.617200108,24.771999973,43.3812900684
"90%116","F37161",17.347399968,24.228882359,35.0763457721
"90%117","F13133",17.77706905,24.680422425,41.7337484485
"90%118","F13123",18.90101698,27.327542355,41.922762574
"90%119","F13299",19.238977051,26.976184032,50.2905532965995
"90%120","F13147",18.594116348,24.917669069,52.1588106365997
"90%121","F37199",13.697458264,18.7975935815,28.5310104544
"90%122","F13231",17.365371432,23.129371369,32.7182153042
"90%123","F13227",17.652363695,24.8238182255,46.0127211137999
"90%124","F13141",16.516557142,21.1520071675,34.7289584625
"90%125","F13307",18.140249966,24.185678729,42.7049034784
"90%126","F37173",16.354911336,21.557329133,32.9957317218
"90%127","F37091",22.42606555,29.24704924,45.91611496
"90%128","F37051",21.468845388,27.79668461,48.3470061939999
"90%129","F37193",15.94842103,23.89280711,34.994333298
"90%130","F37163",19.050909077,26.49100144,45.7482775775
"90%131","F37137",23.52011756,33.10764712,54.857576478
"90%132","F37187",24.376000016,33.592044186,52.3601999512
"90%133","F37125",19.690650913,26.6110378194999,41.5791206841
"90%134","F37155",18.488626748,26.7076267645,42.0734744329
"90%135","F37171",16.831223517,22.173841208,40.0862893663
"90%136","F45029",21.379758556,28.600000032,47.6844859312
"90%137","F37031",19.714192776,29.2581000159999,48.9778627532
"90%138","F45059",16.027622656,22.578169872,40.5575585928
"90%139","F37005",16.907774212,23.2154516779999,36.0482840779999
"90%140","F13101",20.810166668,28.8365500235,54.3875316452
