"","County","Quant90","Quant95","Quant99"
"90%152","F13065",36.0315849240621,36.5819583956401,37.8330712738037
"90%153","F37189",28.8671713848503,29.6576183202316,31.1335333446581
"90%154","F45055",36.1351800745184,37.0843971772628,38.2476989038641
"90%155","F37113",30.1026846812322,30.700994973305,32.0111688437829
"90%156","F37043",30.6383942958287,31.2442200578962,32.6533324661255
"90%157","F45073",34.5921184384093,35.1900601951443,36.6687058748518
"90%158","F45083",35.5226211923067,36.3888499900943,37.6249301097432
"90%159","F13193",36.2842551264269,36.9197948653123,37.9886081735019
"90%160","F13007",36.0270792007446,36.765951983134,37.9312370793025
"90%161","F13083",33.4593771127554,34.2319231033325,35.407780717703
"90%162","F13095",36.0988664923774,36.8432199690077,38.0715208587646
"90%163","F13205",35.7512789876837,36.3989040173982,37.6817118694908
"90%164","F13253",36.4251883806501,37.0881030600412,38.4232252480643
"90%165","F13249",35.9660768949069,36.5950846011822,37.8011944492047
"90%166","F37041",34.8460387547811,35.7372973865933,37.0014269171821
"90%167","F13151",35.5631042646325,36.2169652109561,37.2327298686815
"90%168","F37073",35.3601782087846,36.2960181704434,37.6243400199197
"90%169","F13269",36.0108567435786,36.7196903156785,37.8976569971049
"90%170","F37139",34.3751070954079,35.2835300889126,36.5587386197822
"90%171","F37075",30.5257155863444,31.1180466800266,32.5394950866699
"90%172","F37039",32.0065139240689,32.6701890018251,33.93831870185
"90%173","F37019",34.6636764764786,35.6032321065665,36.7137830555439
"90%174","F37083",35.438224029541,36.4637601958381,37.8795898310344
"90%175","F37099",29.3110729990779,29.9888905112808,31.1046028915611
"90%176","F37185",35.5959826040959,36.4429317695508,37.8984156832488
"90%177","F37131",35.4214495283834,36.6315944500184,38.0890057210172
"90%178","F13033",36.6089538639427,37.3455530671992,38.6395199689294
"90%179","F13291",31.4025795994972,31.9359102871953,33.4089534829588
"90%180","F13293",35.8641288926866,36.5481601376004,37.6597884385851
"90%181","F13297",35.5592259448508,36.1548131279323,37.572850874196
"90%182","F13303",36.6257484121421,37.4065288622355,38.6098201366306
"90%183","F13305",36.5382267824153,37.2001711815903,38.4333156160964
"90%184","F13019",35.822784552941,36.4055277545636,37.5206344134991
"90%185","F13309",36.4064044258811,37.2898204976862,38.4496902240406
"90%186","F13073",36.6271822781033,37.3887488301595,38.5455394524469
"90%187","F13091",36.3511970842388,37.2037662183735,38.4817810671095
"90%188","F13135",34.8433365231469,35.5823205009339,36.7519509936136
"90%189","F13085",33.4837358202253,34.2448144640241,35.272035685948
"90%190","F13167",36.8843954779885,37.6200682813471,38.7358481719277
"90%191","F13163",36.6845289330734,37.4710473110801,38.7902082262541
"90%192","F37009",29.3115937888622,30.0706266194582,31.5173946380615
"90%193","F13103",36.4964869181315,37.1832898457845,38.5418104553223
"90%194","F13173",35.7486540867732,36.2388538654034,37.4647129469652
"90%195","F13119",35.2608341868331,35.8605243031572,37.0607091726908
"90%196","F37021",30.8250224716809,31.4647203172956,32.5434952171482
"90%197","F37023",33.6143998996631,34.2843082531079,35.5721792102505
"90%198","F37111",32.8919756976041,33.6492393695947,34.643956008102
"90%199","F13271",36.1837175157335,37.155538159325,38.0446673353891
"90%200","F13105",35.533357157026,36.247864144189,37.5510142285483
"90%201","F13185",35.5922307997484,36.1658215977595,37.2891016787015
"90%202","F13263",35.5869414230873,36.2395276234068,37.4319265063056
"90%203","F37047",35.2642071206229,36.2184450449263,37.3603824114118
"90%204","F13139",34.3678921978291,35.0277630439171,36.5633082017165
"90%205","F13153",36.3865343187676,37.0229556724673,38.1195048823122
"90%206","F13229",36.5823387301698,37.2130428703464,38.3065091144796
"90%207","F13155",36.0047132384102,36.675539578132,37.7982296565793
"90%208","F13181",36.668889678152,37.2642392610249,38.5273140194542
"90%209","F13183",36.6449788946854,37.4228966227749,38.5314365681431
"90%210","F13207",36.2866500854492,36.9245197568621,37.8600622109005
"90%211","F13219",35.8359675253591,36.4626806443737,37.8538154380552
"90%212","F13225",36.3853397750855,36.9910300254821,37.9106651649475
"90%213","F13239",35.9930075718806,36.6217500099769,37.7836740317711
"90%214","F13243",35.7758874893188,36.4251266121864,37.6443463492394
"90%215","F37033",35.47763453722,36.3208482980729,37.3804638803005
"90%216","F37089",31.496054576527,32.1314054558494,33.4340580326427
"90%217","F13259",36.04277538593,36.6353893162654,37.7401681894156
"90%218","F13159",36.0640187965249,36.7270112955345,37.7794153868477
"90%219","F13117",34.283885828654,35.0432164873395,36.3091534333002
"90%220","F37071",35.2219528946222,36.0514352611467,37.523579082115
"90%221","F37177",34.1588719357265,34.865789846356,36.1187717549185
"90%222","F37059",34.7629201507568,35.5932822990418,36.7368916969299
"90%223","F13265",36.3336643218994,36.9786855425153,38.1676423372541
"90%224","F13279",36.554065322876,37.3447116705088,38.6509561171899
"90%225","F13285",35.4297969983971,35.9853608891584,37.0525768512228
"90%226","F13289",36.5542460514949,37.2437884477469,38.4162911371084
"90%227","F13223",34.8047907049006,35.5593884468078,36.9997250730341
"90%228","F13113",34.9553257694951,35.5937444898817,36.8353844028049
