"","County","Quant90","Quant95","Quant99"
"90%77","F45091",27.9700037783668,28.799218145098,30.4969255040487
"90%78","F45053",29.7935468494892,30.6080421507358,32.4081994092464
"90%79","F45013",29.3173622995052,30.0678669479658,31.5548816810464
"90%80","F37109",27.5738938779247,28.6450918197631,30.5282199408083
"90%81","F37087",23.3620643116179,24.3720810436067,25.9770197927384
"90%82","F45025",29.0777677923946,29.9974550732111,31.8673870649176
"90%83","F45035",29.8016173044841,30.661875369225,32.3430417392872
"90%84","F45027",29.72607880024,30.688424193257,32.3059258054482
"90%85","F45031",29.2943282689804,30.2351987740932,32.0015774614383
"90%86","F45033",29.169911801613,30.0647899336734,31.9922151610811
"90%87","F13049",31.0812124302957,31.7933264825196,33.1037754045334
"90%88","F37063",27.8130954569036,28.7461363619024,30.995977601138
"90%89","F13001",30.588450697778,31.4691648160907,32.951293052351
"90%90","F45043",29.1830569166478,29.9543398585746,31.8195116623049
"90%91","F37079",28.8073158364547,29.880357837677,31.9986117443285
"90%92","F37101",28.2690067643879,29.2088722741905,31.4220856296315
"90%93","F37129",28.590393793583,29.3658623993397,31.3248116314411
"90%94","F45049",30.1574512109524,30.9290049320314,32.7991349708743
"90%95","F37037",27.7366000429206,28.9107275184141,30.9143882604477
"90%96","F45057",28.4836268355207,29.2428304509419,31.0080817287725
"90%97","F45061",29.307790697538,30.265169237577,31.7750350969755
"90%98","F13233",28.1815627164619,29.0402000116748,30.6022405083235
"90%99","F13247",28.1045598220825,29.0038450145722,30.4533469390869
"90%100","F37153",28.7847662267551,29.7027746227426,31.7708711382369
"90%101","F37165",29.0469695796137,29.9394391267196,32.1790426785013
"90%102","F45065",29.2695392608642,29.9259303127016,31.6085560628346
"90%103","F45077",27.2258270933821,28.0216216886366,29.6849356280146
"90%104","F45085",29.5523693084717,30.4313214457765,31.8209245078418
"90%105","F37057",27.7438099956513,28.9766987633705,30.8844364204407
"90%106","F45005",30.3406620091406,31.1826362050813,32.9096110593861
"90%107","F37007",29.052035430715,29.8311556852317,31.9161606047425
"90%108","F45001",28.3685306142171,28.9689052963257,30.946618669637
"90%109","F45089",29.6176904859334,30.3542875596206,32.1551578942181
"90%110","F45003",29.8420632833167,30.6513474669638,32.1173726233953
"90%111","F13057",27.1529812276363,28.063079676032,29.4044071769714
"90%112","F45051",28.9418837984147,29.8343890602358,31.6478336937197
"90%113","F13121",27.6825040947901,28.586002733936,29.8893068047092
"90%114","F13125",29.3022545034235,30.1683045734059,31.5702856705405
"90%115","F13063",28.0886299324036,29.0487900543213,30.4270498905182
"90%116","F37161",27.4665905806598,28.5173763701495,30.4743781545302
"90%117","F13133",29.0551138384589,29.8994362337836,31.7062303720672
"90%118","F13123",26.1563390117581,27.0969491506027,28.4280969199487
"90%119","F13299",30.9592427406602,31.8269396891121,33.1221354384095
"90%120","F13147",27.5800160794645,28.4470566259848,30.3682080975094
"90%121","F37199",23.0115500768026,24.0059853831927,25.2729871424039
"90%122","F13231",28.7040971592494,29.674091431754,31.1673981988089
"90%123","F13227",26.2805997675115,27.2312120842211,28.705687344869
"90%124","F13141",29.4808800288609,30.2555585833959,31.6731771082196
