"","County","Quant90","Quant95","Quant99"
"90%68","F37191",32.3731688773495,33.2358929908139,35.19106883915
"90%69","F37017",32.5908287741921,33.5496833598975,35.2775467941978
"90%70","F45047",33.1650338004617,34.0189124387853,35.2579231789533
"90%71","F37149",31.1546638329824,32.2163764105903,33.4368724854788
"90%72","F37121",26.642952969495,27.4165529475493,28.771388577854
"90%73","F37053",30.0347586829087,31.0428793085033,32.5631392574311
"90%74","F13107",33.663682852851,34.6679625251076,35.6294169836334
"90%75","F13127",32.7019133885702,33.4516590897243,34.8649883797963
"90%76","F45019",32.1418201579323,32.9346417952187,34.0258221552644
"90%77","F45091",32.516564797901,33.4429610443116,34.7233796684628
"90%78","F45053",33.1102029502392,33.8884006887674,35.0520456343889
"90%79","F45013",32.3544830142327,32.8816778066023,34.103777206349
"90%80","F37109",32.0898756260775,32.9794018998438,34.3329755588454
"90%81","F37087",26.8150047688257,27.7422541527521,28.8847709272022
"90%82","F45025",32.9499457278494,34.0136715274746,35.9060824070947
"90%83","F45035",33.1074651600402,33.9667054659054,35.1636850093324
"90%84","F45027",33.3387533900714,34.1081035941539,35.7680167650936
"90%85","F45031",32.9758771774096,34.0101249988262,35.8790588682126
"90%86","F45033",32.7031355841685,33.6905550843578,35.463668304702
"90%87","F13049",33.7329582450664,34.2593725525172,35.549298749603
"90%88","F37063",31.8582500847903,33.1622556556355,35.0447687946667
"90%89","F13001",33.6826618140852,34.4227528800427,35.8007718685312
"90%90","F45043",32.2124292699302,32.9452915470774,34.3975330042645
"90%91","F37079",32.4995238053171,33.4686631554051,35.4496155377439
"90%92","F37101",32.0890262074831,33.0685277954871,34.8827648961043
"90%93","F37129",31.6974531173706,32.5684123516083,33.8302829545736
"90%94","F45049",33.4323998521014,34.2143474392774,35.5045397874785
"90%95","F37037",31.9085697821521,33.208109614171,34.9222051763972
"90%96","F45057",32.6400266740381,33.5670475843476,34.8945168150925
"90%97","F45061",33.0352952516996,33.9469317392202,35.5865406599778
"90%98","F13233",32.3417837009874,33.5646336178447,35.139701436065
"90%99","F13247",32.415875005722,33.2954975509644,34.8431273288727
"90%100","F37153",32.8657013020045,33.8633767678704,35.6488865398354
"90%101","F37165",32.7567868274191,33.9975251405135,36.007593956823
"90%102","F45065",33.5660052912576,34.4144659893854,35.6288365929468
"90%103","F45077",31.637840430801,32.589190530777,33.6529057474394
"90%104","F45085",33.1581948727977,34.0894953961276,35.6285744024783
"90%105","F37057",32.1283412194252,33.1751470065117,34.6960400905609
"90%106","F45005",33.5934741118859,34.5300051064327,35.750762424469
"90%107","F37007",33.0041909954216,34.0225974239881,35.8349529778203
"90%108","F45001",32.9735879770915,33.7240360234578,34.8516478424072
"90%109","F45089",32.88457032503,33.6058624072667,35.2628241966414
"90%110","F45003",33.6496221566502,34.5094503511357,35.8019645628144
"90%111","F13057",31.620135936141,32.7737695485353,34.3968394875527
"90%112","F45051",32.2753709793091,33.0768582891648,34.5208071670532
"90%113","F13121",31.8694013282044,32.8459273717175,34.3589884838993
"90%114","F13125",33.2052862687545,34.117022895813,35.3125759176774
"90%115","F13063",32.354619808197,33.3344153499603,34.785393075943
"90%116","F37161",31.7067035697488,32.6544922379886,33.8789920957229
"90%117","F13133",33.2640586524175,33.9929544547509,35.5102861266301
"90%118","F13123",30.2953713627185,31.1884830927445,32.861911829609
"90%119","F13299",33.8459038537877,34.3869062059708,35.6661634951875
"90%120","F13147",32.0521323642215,32.9058728501603,34.2094658660889
"90%121","F37199",26.1741624514262,27.0093395471573,28.7227279583614
"90%122","F13231",32.5919545091901,33.5171028409685,34.9467855987549
"90%123","F13227",30.6731454618049,31.7109031214858,33.1827181608027
"90%124","F13141",33.362918510437,34.1357656315395,35.3819576955523
"90%125","F13307",33.4545142718724,34.2563858100346,35.6259250777108
"90%126","F37173",27.9760367091698,28.9246968740149,30.0783089005193
"90%127","F37091",31.7518935281722,32.9298591113481,34.899363659718
"90%128","F37051",32.6725772071131,33.7392103214854,35.2896142353962
"90%129","F37193",30.5380009316562,31.5722907835977,32.9636486724385
"90%130","F37163",32.3769000473556,33.3458101726079,34.9754064567939
"90%131","F37137",31.4723906258976,32.2464323829202,34.407274360208
"90%132","F37187",31.7767940970028,32.8477279172224,34.399502027175
"90%133","F37125",32.3229414220126,33.4647330212143,35.2256691554807
"90%134","F37155",32.5881634510739,33.721302060678,35.3153432985763
"90%135","F37171",30.8182435697667,32.0756358774971,33.3948688711278
"90%136","F45029",33.120071153994,33.7865247514513,35.0224869834052
"90%137","F37031",30.6061536134007,31.4019879737532,33.5413315214594
"90%138","F45059",32.9629197804433,33.8174564559504,34.9171622985264
"90%139","F37005",27.328928941296,28.3950337994483,29.982528869875
"90%140","F13101",33.7071350415548,34.2993392721812,35.39699670283
"90%141","F37085",32.4208517972161,33.4431175063638,35.3328518299776
"90%142","F37093",32.6460737984135,33.7206924618415,35.5680696595389
"90%143","F37143",31.4499592177722,32.3897958560866,34.345534445315
"90%144","F13313",32.3107340231175,33.4135413937452,35.2029854909385
"90%145","F37077",31.7299524609636,33.0269153222805,34.8822445460063
"90%146","F37095",30.9895404065241,31.666242344653,33.8548014189507
"90%147","F13009",33.8915926170349,34.6868176221847,36.1107935724258
"90%148","F45039",33.1451862816671,33.9499306076939,35.3861552095876
"90%149","F13029",33.0750982689135,33.8242918679209,35.0216565455812
"90%150","F13275",33.5106431378258,34.1379903978772,35.3629360246658
"90%151","F13099",34.2802113069807,34.9988928467887,36.3228951623099
"90%152","F13065",33.7061666615804,34.263663708369,35.4996995089849
"90%153","F37189",26.2140734224904,27.0036928780225,28.3287301503395
"90%154","F45055",32.8044608827071,33.7347491247004,35.1141427608837
"90%155","F37113",27.612999979655,28.3186378674629,29.498791283583
"90%156","F37043",28.3042713928223,29.216838621412,30.6464721728734
"90%157","F45073",31.5789378263512,32.5309638227735,33.5702509354572
"90%158","F45083",32.338482031275,33.1011551247269,34.3461368901613
"90%159","F13193",33.5516515271417,34.425018991273,35.7080199189022
"90%160","F13007",34.0459394613901,34.8058987577756,35.9864175351461
"90%161","F13083",31.3386805314284,32.5210077615884,34.0532991262583
"90%162","F13095",33.9805822330051,34.8384688695272,36.076208457099
"90%163","F13205",33.6621301500421,34.4063946222004,35.5121391903727
"90%164","F13253",34.6003403363909,35.4247255597796,36.5437027184623
"90%165","F13249",33.2735614776611,34.1207749660199,35.5491166276198
"90%166","F37041",31.621274916331,32.6374387025833,34.5152436553107
"90%167","F13151",32.5789673100347,33.4470856003139,35.0278026414954
"90%168","F37073",31.9616745133834,33.1058000911366,35.3030740675493
"90%169","F13269",33.1804149699661,33.9272451436745,35.5126689932481
"90%170","F37139",31.2309765616128,32.1487195480701,34.1678214689742
"90%171","F37075",28.9189754867554,29.9067721600003,31.005389816708
"90%172","F37039",30.0387055926853,31.0117583672206,32.2738887092803
"90%173","F37019",31.9694006621837,32.95566444844,33.9650383478403
"90%174","F37083",32.0700970967611,33.1512555652195,35.5471198339816
"90%175","F37099",26.8820595406197,27.7445074300508,28.9603287841178
"90%176","F37185",32.0905259588491,33.23699507506,35.4718768023062
"90%177","F37131",31.9828775213006,33.1586689874028,35.5096666563228
"90%178","F13033",33.4796614524646,34.3386669811021,35.5220318173139
"90%179","F13291",28.833800117337,29.7071959378768,30.9780515137497
"90%180","F13293",33.0949509006076,33.9680220667521,35.2493979017469
"90%181","F13297",32.2104936268019,33.1239673158397,34.7427353635042
"90%182","F13303",33.390686526741,34.2635139465332,35.5167264014176
"90%183","F13305",33.535309199697,34.2206226093253,35.5692731511224
"90%184","F13019",33.5647432356615,34.4339659705529,35.4744704284668
"90%185","F13309",33.6419071891091,34.4102158979936,35.6566998585788
"90%186","F13073",33.3986620754666,34.1857076941596,35.4284647971259
"90%187","F13091",33.7557969644036,34.5354612511648,35.7885102296212
"90%188","F13135",31.7032062833271,32.6977547418503,34.2441523797172
"90%189","F13085",30.8453606333051,31.818553342138,33.0821382563455
"90%190","F13167",33.8145296616988,34.6848227891055,35.7672647831657
"90%191","F13163",33.5099961782757,34.3652829898031,35.5407891936051
"90%192","F37009",26.9269172042609,27.6954609021545,29.1480861714482
"90%193","F13103",33.168400103804,33.9322152428005,35.1183976607392
"90%194","F13173",33.5389464451717,34.1924748640794,35.3188560427152
"90%195","F13119",32.0123511105049,32.9551291302937,34.2743078715627
"90%196","F37021",28.3942734874025,29.3336453924374,30.5246020009567
"90%197","F37023",30.5566472285502,31.4900439971202,32.7085379664962
"90%198","F37111",29.9089622150768,30.9341916170987,32.0102666060129
"90%199","F13271",33.5767048124283,34.3954009434534,35.5561125837053
"90%200","F13105",32.3706947088242,33.2425233704703,34.4046397106988
"90%201","F13185",33.5291893885686,34.1485284189077,35.2958744242741
"90%202","F13263",32.8405432405143,33.7572387728198,34.9432923251185
"90%203","F37047",32.4062086677551,33.3661943204062,34.8801667060852
"90%204","F13139",31.1917677923349,32.0397638570345,33.5410850078876
"90%205","F13153",33.5604736765877,34.4724197168819,35.7969773226879
"90%206","F13229",33.8270532179852,34.5558948361144,35.8339016770344
"90%207","F13155",33.4396037767518,34.1611641541967,35.3700590572717
"90%208","F13181",33.4189576901888,34.2595064765529,35.500853327701
"90%209","F13183",33.5519967664752,34.1791964648063,35.6408314668086
"90%210","F13207",33.2783286367144,34.0487874405725,35.5351212365287
"90%211","F13219",32.633203334193,33.4759740644886,34.9517301350256
"90%212","F13225",33.4813348388672,34.2635101032257,35.6037458076477
"90%213","F13239",33.7991193771363,34.5058422088623,35.843633948106
"90%214","F13243",33.6376140654087,34.378237426281,35.739599737525
"90%215","F37033",32.3314094930887,33.5555546015501,35.1380624437332
"90%216","F37089",28.8161128651012,29.6358472459967,30.822962042375
"90%217","F13259",33.7023507338304,34.3811269906851,35.7475838241577
"90%218","F13159",33.0010979130583,33.8158191393006,35.3600921479711
"90%219","F13117",31.4855333555312,32.4867405119397,33.9564375813802
"90%220","F37071",32.3788390701893,33.2373577978097,34.7233775501626
"90%221","F37177",30.9901247517446,31.8573870658875,33.6674267794577
"90%222","F37059",31.9395501756668,32.9731550168991,34.4397890548706
"90%223","F13265",33.2001751082284,33.9420070988791,35.3129062230247
"90%224","F13279",33.7026080351609,34.431434737719,35.6537890801063
"90%225","F13285",32.7837448120118,33.575362960152,35.0881693881491
"90%226","F13289",33.5600942611694,34.5189797364748,35.6073925465804
"90%227","F13223",32.1764543663372,33.3231048844078,34.8886144906824
"90%228","F13113",32.2849039430971,33.0735759452537,34.5766828438088
"90%229","F13157",31.9950075919812,32.8754760925587,34.2114114460578
"90%230","F13287",33.4006805088209,34.1258424302806,35.3133903868302
"90%231","F13031",33.4529650421142,34.2206992111206,35.3727449604034
"90%232","F13187",30.192242763156,31.1399558453333,32.3594021942502
"90%233","F13255",32.5013343453407,33.2385190725327,35.0625071883201
"90%234","F13281",28.2497375488281,29.0396209160487,30.4092119280497
"90%235","F13319",33.7875911423655,34.7373250932405,35.8970169119401
"90%236","F13177",33.8172834279586,34.6078632393662,35.9884949228715
"90%237","F13267",33.6815756389073,34.4137428964887,35.6082967185974
"90%238","F13197",33.0639450970818,33.8005451538984,35.1835407720828
"90%239","F13039",32.6944105027852,33.1528516658984,34.2824963033576
"90%240","F37011",25.2322458885811,25.9675471744022,27.3907689924498
"90%241","F13045",31.5388930294249,32.531166685952,34.010052213139
"90%242","F13129",32.3372574453001,33.5245388878716,35.3056663315385
"90%243","F13241",28.9758490976297,29.7629556655884,31.0482943178573
"90%244","F13175",33.8867880046877,34.8477222263304,35.7802384211875
"90%245","F13251",33.4717444958894,34.2558761804,35.4480186051908
"90%246","F13301",33.137521715862,33.9817708131744,35.1327685779478
"90%247","F37141",32.2301333384471,33.1505756206341,34.4380096933863
"90%248","F13043",33.6811111232212,34.4562315041679,35.5826083472115
"90%249","F13071",33.5741735435393,34.3207855914012,35.3952519391531
"90%250","F37035",31.5842712467,32.4576355061289,33.954923440319
"90%251","F45015",32.8668491977756,33.6779392684247,34.949773929833
"90%252","F45037",33.8137946206171,34.619117589899,36.1243873585881
"90%253","F45075",33.3171084224816,34.1531218025901,35.4342396251794
"90%254","F13137",30.4569213821775,31.2755356311798,32.6805103174845
"90%255","F45071",33.3278933122423,34.2219583511353,35.5662286109925
"90%256","F13165",33.6531790146461,34.5284278136034,35.4974681670849
"90%257","F13005",33.6999500365485,34.4367571830749,35.6504376229786
"90%258","F37119",32.4080470214656,33.4470876222775,34.7728575506328
"90%259","F37127",32.0145951080322,33.1711268103123,35.143296790123
"90%260","F37115",28.834694022563,29.9735552702377,31.1064417710945
"90%261","F37167",32.6835049769917,33.6369760544574,35.2491007357738
"90%262","F13191",32.9618115649504,33.6948191165924,34.7504140102162
"90%263","F13245",33.5620044140105,34.4342458968467,35.4919174535223
"90%264","F13317",33.1104000202124,33.9603870060133,35.2035929688163
"90%265","F13079",33.2676638339428,34.092111599699,35.4600054225516
"90%266","F37055",30.0009406594669,30.8049794206432,32.8636753869525
"90%267","F13047",32.431130351191,33.5965282108473,35.2349713449893
"90%268","F13067",31.8110786519152,32.7927850378321,34.4387092208862
"90%269","F37195",32.2819511233635,33.2256932384563,35.5336765908295
"90%270","F45063",33.2493901158239,34.0652085484685,35.4888688855558
"90%271","F13055",32.5366120796203,33.866677143097,35.4250621055604
"90%272","F45069",32.7683040200847,33.8844547559138,35.553926774639
"90%273","F37061",32.2216434863435,33.169778673188,34.8096410793016
"90%274","F45011",33.6263836240769,34.4532063579559,35.9182581562996
"90%275","F13075",33.5475974818638,34.4230485861642,35.3247050803049
"90%276","F13209",33.6212388038635,34.3824262724982,35.6629005262587
"90%277","F13027",33.4701513907489,34.0144170144025,35.1135077622357
"90%278","F13051",32.5501219076269,33.2982220649719,34.4397533192354
"90%279","F13061",33.7154726225755,34.4359934313544,35.7095925811241
"90%280","F13215",33.6668311357498,34.426212489605,35.6517661631107
"90%281","F13321",33.4679494543921,34.2811778104758,35.403015489699
"90%282","F13025",33.4294999622163,34.102997564891,35.2520478185018
"90%283","F45021",32.4504792077201,33.2620096600245,34.522694665818
"90%284","F37117",31.9672419340715,32.941432438726,35.0094744121164
"90%285","F45067",32.7518890036477,33.6168883111742,35.2460496213701
"90%286","F13237",33.470764213562,34.2189850540161,35.6970196258545
"90%287","F13257",32.1243537976192,33.0847442736992,34.2982201370826
"90%288","F13011",31.697962397337,32.6243702590465,33.8523280012608
"90%289","F37183",31.6982492719378,32.8601376495664,34.7609679873028
"90%290","F37105",32.3052000583747,33.4633076887864,35.1983824245746
"90%291","F37015",32.022805508052,33.1078096603678,35.1648626295428
"90%292","F37159",32.0872904450926,33.0231350833423,34.4626357426055
"90%293","F37001",32.0458929300308,33.3850849117552,34.9672634022577
"90%294","F13145",32.9217060724894,33.7024704673073,35.0376772123394
"90%295","F13273",33.6792725132961,34.3751401452458,35.7375333397062
"90%296","F13221",32.8105215336727,33.6113815923837,35.0180896295401
"90%297","F37123",32.5222414834159,33.6739071338208,35.2290648472774
"90%298","F37179",32.5963780760765,33.5785353342692,34.9680976680915
"90%299","F37029",31.2107333204481,32.1656678157382,34.0296281708611
"90%300","F45079",33.349424123764,34.1959280235427,35.459787169184
"90%301","F37013",31.8910503387451,32.8406833792762,34.6755263607107
"90%302","F13315",33.7145330167284,34.4486020854875,35.7917793947108
"90%303","F45017",33.2073644605733,34.0241153232122,35.3685985681566
"90%304","F13283",33.7288821356637,34.6288053035736,35.7006605434418
