"","County","Quant90","Quant95","Quant99"
"90%117","F13133",18.589896534,24.3720086724999,40.9070413238001
"90%118","F13123",17.397928905,25.4446355925,43.0321898523
"90%119","F13299",17.720931292,24.696290941,39.1121297294001
"90%120","F13147",20.89518917,28.531767416,39.729740652
"90%121","F37199",12.881333304,18.226354142,36.8028127638
"90%122","F13231",16.724857214,21.884285781,38.0551429414001
"90%123","F13227",18.533454576,26.956060704,52.0708966248
"90%124","F13141",16.78891431,22.496285856,42.956331554
"90%125","F13307",18.32767851,23.895446335,41.2960714595002
"90%126","F37173",13.802116444,20.01503802,32.6699068802
"90%127","F37091",22.912098433,33.857885226,50.8926328919001
"90%128","F37051",21.778659735,28.30497428,50.640118544
"90%129","F37193",15.00614036,21.386184225,40.079438564
"90%130","F37163",20.304902071,28.4464685794999,53.2637188839
"90%131","F37137",28.086011814,36.7146822215,58.2415622718
"90%132","F37187",27.284257292,36.313014608,65.6137839912
"90%133","F37125",20.036622672,29.3186368535,47.9269679443
"90%134","F37155",18.304197126,26.810880222,42.618594389
"90%135","F37171",15.303176442,20.3580588755,52.8948668789
"90%136","F45029",20.899844436,27.6641741035,48.4769614325
"90%137","F37031",27.443036205,37.776475822,84.0222694892999
"90%138","F45059",16.655613206,23.679849065,43.1237509584003
"90%139","F37005",15.600838703,21.469854873,36.7082067154
"90%140","F13101",17.6644667,21.68323334,36.97245338
"90%141","F37085",21.552776432,27.670235214,48.5517340274
"90%142","F37093",19.821584928,28.562754636,43.5832829884
"90%143","F37143",25.030224544,33.8408776465,52.1053204073
"90%144","F13313",14.954341526,22.374597526,36.9076828458001
"90%145","F37077",18.87748782,26.34287808,45.7479417828
"90%146","F37095",25.512467738,33.687704779,55.4885666283998
"90%147","F13009",19.950850081,26.469237498,46.9114551028
"90%148","F45039",18.407174792,27.68934464,46.9413630476
"90%149","F13029",18.528333306,26.336810701,41.643799992
"90%150","F13275",17.153194438,23.468222194,36.8109388488
"90%151","F13099",15.01214287,21.88942852,32.4695999239999
"90%152","F13065",17.091583365,23.5218124875,36.1302707625
"90%153","F37189",15.563265336,20.784571444,36.3768408016
"90%154","F45055",19.220181823,26.1400181965,49.4704044797
"90%155","F37113",14.381987215,18.69250001,45.22983967
"90%156","F37043",15.397171432,19.731214307,41.8074888136
"90%157","F45073",17.269959206,26.280938908,50.0053060508
"90%158","F45083",16.527906656,25.684876983,48.9683099344
"90%159","F13193",15.2685345,21.5469395875,39.6560258585
"90%160","F13007",17.925624968,25.172583404,40.2079749400001
"90%161","F13083",16.322461534,23.53384611,39.1081076876
"90%162","F13095",18.636666753,24.625222216,43.5070822124
"90%163","F13205",18.33339471,24.268026254,41.5730347168
"90%164","F13253",17.950342934,22.551885678,42.6538401356
"90%165","F13249",16.582022988,23.058153927,33.7086039374
"90%166","F37041",25.565000018,34.2197220979999,61.9047110932
"90%167","F13151",16.59239126,21.13051085,38.571804286
"90%168","F37073",24.082799984,32.409418208,54.1323890612
"90%169","F13269",17.595283145,25.70537742,40.0469001506
"90%170","F37139",27.122837234,33.955325794,52.6670697446
"90%171","F37075",14.595200065,21.366444507,33.3659444206001
"90%172","F37039",16.103666658,20.732944481,33.8498306012001
"90%173","F37019",21.441703134,33.10496872,61.689534788
"90%174","F37083",23.33168519,34.885027682,53.9425759016
"90%175","F37099",13.799581049,19.0180946355,44.9387066366999
"90%176","F37185",21.210463746,32.098072446,52.4418085856
"90%177","F37131",23.527640458,34.767730395,52.555449388
"90%178","F13033",15.70017096,20.659145235,29.5796196915001
"90%179","F13291",18.245306084,26.904836834,46.6776531848001
"90%180","F13293",19.465911066,25.979155612,47.2940623048
"90%181","F13297",18.58152184,24.55152179,35.105739163
"90%182","F13303",17.213175226,23.807242247,42.5327392036
"90%183","F13305",18.502762818,27.370261828,45.9169360032
"90%184","F13019",17.109892388,22.846177052,37.2061199801
"90%185","F13309",20.460279563,29.7298979055,43.0010773648
"90%186","F13073",19.381088875,25.938833236,53.3324176204001
"90%187","F13091",16.07309863,21.54521125,37.395182898
"90%188","F13135",18.152285709,23.811150827,42.9991221290001
"90%189","F13085",19.83535717,30.17428572,55.2710713499999
"90%190","F13167",17.244545428,25.11336366,40.3511952308
"90%191","F13163",17.971907936,24.124914489,37.2149591084001
"90%192","F37009",14.635562492,20.130187524,32.5763436656
"90%193","F13103",19.839289867,26.3865144875,41.0154189989999
"90%194","F13173",18.176784558,24.528346163,38.644345794
"90%195","F13119",18.879707472,26.980829452,45.6384293256
"90%196","F37021",12.37089797,18.0698010545,37.1741581173
"90%197","F37023",15.210337793,23.188508167,52.3117391329
"90%198","F37111",14.717318208,22.0233787785,46.6522938592001
"90%199","F13271",17.145333396,25.202111116,41.1097810636
"90%200","F13105",19.13710715,27.633635716,45.385835866
"90%201","F13185",15.626166244,24.10430765,41.7430154256
"90%202","F13263",16.795586212,23.817758728,42.2359930832
"90%203","F37047",21.22871432,30.130157115,48.208250221
"90%204","F13139",17.516615428,27.238492364,57.4326769860001
"90%205","F13153",14.22426223,19.5865574875,39.0621310725
"90%206","F13229",23.09387755,29.84423457,46.2815205814999
"90%207","F13155",15.450264161,20.51870746,33.9706849003
"90%208","F13181",19.75684215,30.18526293,48.3473155519999
"90%209","F13183",20.0273684,28.649754312,45.7307437192
"90%210","F13207",18.494696415,25.7831251095,37.1037286876
"90%211","F13219",20.338967758,28.45503235,42.4484514548
"90%212","F13225",19.941650064,26.705575047,41.3678096439001
"90%213","F13239",17.2734576,23.3664806319999,37.4051465414999
"90%214","F13243",15.14809371,21.595687468,44.1060687260001
"90%215","F37033",17.696031126,26.448456194,49.4103436192
"90%216","F37089",16.201872754,23.158232774,53.9505889580001
"90%217","F13259",15.978646128,21.956292338,35.4568643194
"90%218","F13159",17.96932076,23.939981171,41.6077961092
"90%219","F13117",20.350595175,31.025119158,53.4994667164001
"90%220","F37071",16.906431428,25.781921606,68.2930118539999
"90%221","F37177",27.287528052,33.883460724,54.0983144931999
"90%222","F37059",18.553400008,26.774050072,43.7925951658998
"90%223","F13265",19.374571376,26.14817863,41.1444430342
"90%224","F13279",21.024809623,29.8256729315,48.1165135799
"90%225","F13285",17.293043422,22.206028986,37.4420869204
"90%226","F13289",17.581269297,23.972750088,37.6310902084
"90%227","F13223",18.25352273,25.69102275,36.2435908785
"90%228","F13113",17.688073983,23.9763705315,36.0584742727999
"90%229","F13157",18.030115345,25.162208637,43.609573108
"90%230","F13287",15.558152221,22.4374783825,40.9299738937
"90%231","F13031",19.35561997,26.86865999,46.2275759472
"90%232","F13187",19.782000026,28.768452344,64.4523093794002
"90%233","F13255",16.792093786,23.863109431,42.9925342791
"90%234","F13281",16.995458233,22.574937433,54.258691562
"90%235","F13319",17.991789398,23.6652120665,37.7933819918
"90%236","F13177",15.29040817,19.92346939,37.319305992
"90%237","F13267",18.98828577,28.77057149,48.69942823
"90%238","F13197",17.724607817,22.524362711,41.2341745283998
"90%239","F13039",19.190842056,27.386142071,47.3626127967
"90%240","F37011",15.236702658,21.97372974,41.9307806419998
"90%241","F13045",17.097805584,22.576013884,34.1526055549999
"90%242","F13129",16.464333314,23.983759162,45.846318474
"90%243","F13241",18.35222637,28.48792465,63.89150958
"90%244","F13175",17.23256406,21.9026708975,41.3202562675
"90%245","F13251",19.824347775,27.1249511245,42.1746847279
"90%246","F13301",19.648658485,28.8849269175,53.990426575
"90%247","F37141",23.359279132,32.569423277,59.9528990199998
"90%248","F13043",21.759514289,29.73882866,51.7674314394
"90%249","F13071",15.608313228,22.176000089,39.4030000224
"90%250","F37035",16.990711966,26.562305088,47.7683016786
"90%251","F45015",20.451118629,28.6355084285,50.497928764
"90%252","F45037",17.395837898,25.39495135,49.7599893684
"90%253","F45075",17.371260586,23.880000037,38.4738956581999
"90%254","F13137",19.785114288,28.293238102,62.6333997748
"90%255","F45071",19.246822296,27.438766745,45.9505132492
"90%256","F13165",18.398942231,25.6676057935,37.6474826956
"90%257","F13005",21.495357127,29.4609762445,47.6447046698
"90%258","F37119",16.950444447,26.337537061,53.0369246699
"90%259","F37127",23.852562485,34.60934382,57.400593595
"90%260","F37115",13.982432817,19.807022403,38.5476693177
"90%261","F37167",21.224163966,28.8110556439999,58.3112656395999
"90%262","F13191",21.032573514,29.71648527,47.7434793638
"90%263","F13245",19.594255356,28.296042581,45.1713958576
"90%264","F13317",19.560724605,28.8836957375,41.8274709465
"90%265","F13079",16.428616994,22.9408616159999,37.078953143
"90%266","F37055",25.260302426,33.331205881,64.5093744454999
"90%267","F13047",18.171739072,24.831739102,42.0787478286
"90%268","F13067",16.613319124,23.01454684,35.9855786412001
"90%269","F37195",26.612641594,37.724007654,60.0370224616001
"90%270","F45063",18.613756751,26.469049554,48.1442304114
"90%271","F13055",17.537640024,24.733039886,41.2384957844
"90%272","F45069",20.962849334,27.543671109,45.3369781771999
"90%273","F37061",22.211848764,30.002756293,52.8160554576001
"90%274","F45011",18.162308731,23.4852000925,37.3427650189999
"90%275","F13075",15.972971418,21.932371407,36.9861027438
"90%276","F13209",23.085611116,32.368472175,46.8780165386
"90%277","F13027",18.574499938,26.836882302,49.6411587365999
"90%278","F13051",21.135514693,29.8198447429999,45.9904074068
"90%279","F13061",15.065655178,21.511448245,34.0679519541999
"90%280","F13215",17.042981159,24.458140777,45.7232159253001
"90%281","F13321",14.259278496,21.2229936585,36.5953013364001
"90%282","F13025",22.952476236,33.6918968075,50.9401777289
"90%283","F45021",17.3368253,26.581349175,72.8209366400007
"90%284","F37117",22.977610173,31.6232462715,60.3313652643
"90%285","F45067",20.94652772,27.987430505,49.1900694529999
"90%286","F13237",17.968940006,23.1227001215,44.3273489290001
"90%287","F13257",19.842038568,31.280826939,47.9361617994001
"90%288","F13011",19.145093623,26.839567357,45.8151875413
"90%289","F37183",21.519492012,27.388865028,43.1866063512
"90%290","F37105",22.21053847,28.7774231145,54.9385027037999
"90%291","F37015",21.662112218,29.998556175,56.1514393908001
"90%292","F37159",16.790479445,24.522876785,43.7355478625
"90%293","F37001",18.921357108,29.143678528,46.1715893204
"90%294","F13145",15.109302978,20.753212144,46.8205780324
"90%295","F13273",15.140941208,23.750146949,47.4846687888
"90%296","F13221",18.329446214,26.812677032,45.7215509283998
"90%297","F37123",20.288571479,28.7249870245,49.901470196
"90%298","F37179",20.552187476,29.953239671,58.602643639
"90%299","F37029",25.603288812,34.0803667134999,50.1589066981001
"90%300","F45079",19.88379463,27.71953571,45.417892818
"90%301","F37013",23.45784167,31.55787771,58.487877737
"90%302","F13315",14.761745107,21.0489314325,33.7925255525
"90%303","F45017",19.512491643,27.0050169275,39.5531695277999
"90%304","F13283",20.482285676,29.233964742,50.5571137492001
