"","County","Quant90","Quant95","Quant99"
"90%76","F45019",24.252582175,43.8964082625,132.108040924999
"90%77","F45091",30.78304763,41.1866668475,66.607261874
"90%78","F45053",21.812937459,30.422609365,93.5708044646
"90%79","F45013",22.57594336,37.837900955,118.476255181499
"90%80","F37109",31.424448844,40.838816173,68.9829019238
"90%81","F37087",20.638583398,28.0918095525,51.6653356875
"90%82","F45025",24.39211868,37.89364393,82.289593002
"90%83","F45035",23.698296252,34.6453580029998,97.7164333457002
"90%84","F45027",26.697101007,41.7193463280001,106.5223998332
"90%85","F45031",28.55935906,36.99256406,91.2595983869995
"90%86","F45033",25.88296611,40.1127539675,76.3698810095001
"90%87","F13049",20.190991136,34.031221196,69.9188126067997
"90%88","F37063",27.18844325,39.6587953744999,61.4081862148
"90%89","F13001",20.432605588,38.937352184,73.5520283508
"90%90","F45043",30.171886147,50.4321462694999,139.60849797
"90%91","F37079",24.561797385,40.6591709225,64.3221635942002
"90%92","F37101",24.397529424,40.296672251,58.1880587166
"90%93","F37129",28.815531413,50.1639173104999,101.3857897783
"90%94","F45049",19.526463464,34.2756769,78.9055929839
"90%95","F37037",26.8783119,40.9752155734999,71.4757587816
"90%96","F45057",24.807073161,39.4280742935,69.6501082093003
"90%97","F45061",27.150523114,42.0814154779999,109.3921852066
"90%98","F13233",24.637534966,33.891674324,63.6014229783997
"90%99","F13247",30.55760008,40.5866400539999,75.8941201764
"90%100","F37153",27.364295746,44.2499998925,80.5914396755999
"90%101","F37165",23.07086961,39.01586966,74.030087094
"90%102","F45065",28.304892932,42.1494109185,71.0285461877999
"90%103","F45077",33.061108128,46.80027013,65.7058704736
"90%104","F45085",25.094489775,38.558974505,123.54502571
"90%105","F37057",26.421262523,39.505237519,65.3197412395
"90%106","F45005",18.43848281,41.736234536,78.3889242192009
"90%107","F37007",28.733367074,39.298708836,92.903615055
"90%108","F45001",26.238000008,36.817079955,67.0667706421998
"90%109","F45089",26.31295621,39.8158757825,120.4434892055
"90%110","F45003",21.85651896,37.025120336,65.7862264902
"90%111","F13057",28.04953119,38.98890631,67.367421595
"90%112","F45051",26.186603914,40.55289808,100.5128698032
"90%113","F13121",25.139082231,36.5274520805,61.6882466157
"90%114","F13125",27.215590955,44.720409105,74.635803882
"90%115","F13063",31.431049828,45.488024731,82.4366197456
"90%116","F37161",31.030505746,46.217535468,72.849761249
"90%117","F13133",28.476172492,38.635551652,67.7944825852002
"90%118","F13123",31.457101599,38.117584825,76.2981082453001
"90%119","F13299",19.94441222,30.155816742,72.5806198476
"90%120","F13147",32.760756688,46.274405362,64.941675613
"90%121","F37199",20.064125018,28.90072916,58.0752313748
"90%122","F13231",27.764971441,44.240285641,71.286445806
"90%123","F13227",30.15060627,38.063636435,74.8132724869999
"90%124","F13141",24.486925742,32.604599887,47.7941084636
"90%125","F13307",24.461964405,35.26499995,54.9109998455
"90%126","F37173",21.538696276,28.8036266055,53.2076812837
"90%127","F37091",24.084639402,38.16867209,77.9812344149002
"90%128","F37051",21.578412358,30.645690744,80.8100536207997
"90%129","F37193",25.698166622,38.17950426,67.557721868
"90%130","F37163",21.566965,38.650307536,62.1476182003999
"90%131","F37137",29.69399999,43.238411795,90.8086940239998
"90%132","F37187",28.47624998,40.675735395,87.3858457425
"90%133","F37125",27.30358488,43.45193862,70.3757548544998
"90%134","F37155",19.153654911,30.5306654965,77.78187544
"90%135","F37171",24.007,36.9595293875,71.372623504
"90%136","F45029",18.71766665,31.327648125,80.9007147544997
"90%137","F37031",42.59903621,55.01048196,73.6067348100002
"90%138","F45059",26.460735728,36.402849102,72.8617998663997
"90%139","F37005",30.706096875,47.2298645825,81.826476107
"90%140","F13101",22.594600046,37.6801748905,80.3899499884002
