"","County","Year","NumTempDays90","County1","NumTempDays95","County2","NumTempDays99","meantemp","Average","sd","Anomaly"
"37","F13001","2017",5,"F13001",2,"F13001",0,30.7233263855687,31.0714984969782,0.71333780628678,-0.488088684408707
"38","F13003","1981",2,"F13003",1,"F13003",0,31.5401577106491,31.2271197879053,0.656100337144207,0.477118978640249
"39","F13003","1982",2,"F13003",1,"F13003",0,31.0771040254287,31.2271197879053,0.656100337144207,-0.228647592424132
"40","F13003","1983",0,"F13003",0,"F13003",0,31.2857494392327,31.2271197879053,0.656100337144207,0.0893608004875992
"41","F13003","1984",0,"F13003",0,"F13003",0,31.2253509386514,31.2271197879053,0.656100337144207,-0.00269600418373742
"42","F13003","1985",4,"F13003",1,"F13003",0,31.3924284637133,31.2271197879053,0.656100337144207,0.251956395156716
"43","F13003","1986",9,"F13003",7,"F13003",2,32.37538864492,31.2271197879053,0.656100337144207,1.75014215358074
"44","F13003","1987",0,"F13003",0,"F13003",0,31.4592386929462,31.2271197879053,0.656100337144207,0.353785681701078
"45","F13003","1988",0,"F13003",0,"F13003",0,30.9653812108467,31.2271197879053,0.656100337144207,-0.398930715685789
"46","F13003","1989",3,"F13003",2,"F13003",0,30.6879956635523,31.2271197879053,0.656100337144207,-0.821709872455842
"47","F13003","1990",5,"F13003",4,"F13003",2,32.6294245650098,31.2271197879053,0.656100337144207,2.13733280980803
"48","F13003","1991",0,"F13003",0,"F13003",0,31.0671358650092,31.2271197879053,0.656100337144207,-0.243840635096227
"49","F13003","1992",0,"F13003",0,"F13003",0,30.2183319608406,31.2271197879053,0.656100337144207,-1.53755114873999
"50","F13003","1993",0,"F13003",0,"F13003",0,31.7673209868603,31.2271197879053,0.656100337144207,0.823351503378681
"51","F13003","1994",0,"F13003",0,"F13003",0,30.0078170959571,31.2271197879053,0.656100337144207,-1.85840887882407
"52","F13003","1995",4,"F13003",1,"F13003",0,31.2011144522978,31.2271197879053,0.656100337144207,-0.0396362174126935
"53","F13003","1996",11,"F13003",7,"F13003",1,31.0867955724857,31.2271197879053,0.656100337144207,-0.213876151977694
"54","F13003","1997",0,"F13003",0,"F13003",0,30.5715688681751,31.2271197879053,0.656100337144207,-0.999162601536957
"55","F13003","1998",8,"F13003",4,"F13003",0,32.4288297448416,31.2271197879053,0.656100337144207,1.83159478650316
"56","F13003","1999",0,"F13003",0,"F13003",0,31.224862796285,31.2271197879053,0.656100337144207,-0.00344000984686931
"57","F13003","2000",9,"F13003",5,"F13003",2,31.5355275172307,31.2271197879053,0.656100337144207,0.470061836376699
"58","F13003","2001",2,"F13003",2,"F13003",0,30.7355759662131,31.2271197879053,0.656100337144207,-0.749190015404981
"59","F13003","2002",5,"F13003",3,"F13003",0,31.3880023211637,31.2271197879053,0.656100337144207,0.245210258477651
"60","F13003","2003",1,"F13003",0,"F13003",0,30.3747772764292,31.2271197879053,0.656100337144207,-1.2991039071647
"61","F13003","2004",10,"F13003",3,"F13003",0,31.02506288894,31.2271197879053,0.656100337144207,-0.307966461112937
"62","F13003","2005",0,"F13003",0,"F13003",0,30.7864604042818,31.2271197879053,0.656100337144207,-0.671634136847986
"63","F13003","2006",10,"F13003",2,"F13003",1,31.7092685405406,31.2271197879053,0.656100337144207,0.734870454013066
"64","F13003","2007",0,"F13003",0,"F13003",0,31.5148124326725,31.2271197879053,0.656100337144207,0.438488792765065
"65","F13003","2008",0,"F13003",0,"F13003",0,30.6928051207694,31.2271197879053,0.656100337144207,-0.814379503997286
"66","F13003","2009",0,"F13003",0,"F13003",0,30.7052048623509,31.2271197879053,0.656100337144207,-0.79548034958521
"67","F13003","2010",1,"F13003",0,"F13003",0,32.3243572692905,31.2271197879053,0.656100337144207,1.67236231909448
"68","F13003","2011",15,"F13003",10,"F13003",4,32.1641754668269,31.2271197879053,0.656100337144207,1.4282200844466
"69","F13003","2012",3,"F13003",1,"F13003",0,30.5277613114761,31.2271197879053,0.656100337144207,-1.06593220097
"70","F13003","2013",0,"F13003",0,"F13003",0,30.1299135873248,31.2271197879053,0.656100337144207,-1.67231464223343
"71","F13003","2014",1,"F13003",0,"F13003",0,31.3945189656255,31.2271197879053,0.656100337144207,0.255142648529647
"72","F13003","2015",4,"F13003",1,"F13003",0,31.3598144469054,31.2271197879053,0.656100337144207,0.202247509241678
"73","F13003","2016",1,"F13003",0,"F13003",0,32.0619261412887,31.2271197879053,0.656100337144207,1.27237604695801
"74","F13003","2017",5,"F13003",3,"F13003",0,30.7614709354653,31.2271197879053,0.656100337144207,-0.709722013658582
"75","F13005","1981",2,"F13005",1,"F13005",0,31.5265881194585,31.0963322710733,0.680882883228422,0.63190874522363
"76","F13005","1982",3,"F13005",1,"F13005",0,31.0153635984622,31.0963322710733,0.680882883228422,-0.118917180333882
"77","F13005","1983",0,"F13005",0,"F13005",0,31.2585240419854,31.0963322710733,0.680882883228422,0.238208030936249
"78","F13005","1984",0,"F13005",0,"F13005",0,31.1691618817193,31.0963322710733,0.680882883228422,0.106963491725109
"79","F13005","1985",2,"F13005",0,"F13005",0,31.2067884344986,31.0963322710733,0.680882883228422,0.162224908491572
"80","F13005","1986",9,"F13005",7,"F13005",2,32.3307087142522,31.0963322710733,0.680882883228422,1.81290567524038
"81","F13005","1987",0,"F13005",0,"F13005",0,31.3236318757569,31.0963322710733,0.680882883228422,0.333830692887685
"82","F13005","1988",0,"F13005",0,"F13005",0,30.8208881727657,31.0963322710733,0.680882883228422,-0.404539613335004
"83","F13005","1989",2,"F13005",2,"F13005",0,30.4974372386932,31.0963322710733,0.680882883228422,-0.879585971585057
"84","F13005","1990",5,"F13005",4,"F13005",1,32.5836228013779,31.0963322710733,0.680882883228422,2.18435588107684
"85","F13005","1991",0,"F13005",0,"F13005",0,30.9663536536274,31.0963322710733,0.680882883228422,-0.190897172843661
"86","F13005","1992",0,"F13005",0,"F13005",0,30.0821172348214,31.0963322710733,0.680882883228422,-1.48955872035293
"87","F13005","1993",0,"F13005",0,"F13005",0,31.7061250192532,31.0963322710733,0.680882883228422,0.895591243663631
"88","F13005","1994",0,"F13005",0,"F13005",0,29.9716392475379,31.0963322710733,0.680882883228422,-1.65181568113843
"89","F13005","1995",5,"F13005",1,"F13005",0,31.0219070906471,31.0963322710733,0.680882883228422,-0.109306875322408
"90","F13005","1996",12,"F13005",8,"F13005",1,31.043289996082,31.0963322710733,0.680882883228422,-0.0779022006543036
"91","F13005","1997",0,"F13005",0,"F13005",0,30.5325289698121,31.0963322710733,0.680882883228422,-0.828047400146056
"92","F13005","1998",10,"F13005",4,"F13005",2,32.3792567176602,31.0963322710733,0.680882883228422,1.88420722298644
"93","F13005","1999",0,"F13005",0,"F13005",0,31.1137942470626,31.0963322710733,0.680882883228422,0.0256460786712892
"94","F13005","2000",10,"F13005",5,"F13005",1,31.2812653950282,31.0963322710733,0.680882883228422,0.27160783228687
"95","F13005","2001",3,"F13005",2,"F13005",0,30.3466859354983,31.0963322710733,0.680882883228422,-1.10099160081776
"96","F13005","2002",6,"F13005",2,"F13005",0,31.1800944637314,31.0963322710733,0.680882883228422,0.123019971159991
"97","F13005","2003",1,"F13005",0,"F13005",0,30.1484708892139,31.0963322710733,0.680882883228422,-1.39210634487554
"98","F13005","2004",9,"F13005",4,"F13005",0,30.7437816915058,31.0963322710733,0.680882883228422,-0.517784465216576
"99","F13005","2005",0,"F13005",0,"F13005",0,30.5384547088457,31.0963322710733,0.680882883228422,-0.819344377673927
"100","F13005","2006",5,"F13005",3,"F13005",0,31.349072458828,31.0963322710733,0.680882883228422,0.371194803071342
"101","F13005","2007",0,"F13005",0,"F13005",0,31.1926010632367,31.0963322710733,0.680882883228422,0.141388180749797
"102","F13005","2008",0,"F13005",0,"F13005",0,30.5509483662451,31.0963322710733,0.680882883228422,-0.800995175913754
"103","F13005","2009",0,"F13005",0,"F13005",0,30.4514734735153,31.0963322710733,0.680882883228422,-0.947092096808788
"104","F13005","2010",1,"F13005",0,"F13005",0,32.3117146891837,31.0963322710733,0.680882883228422,1.78500950464135
"105","F13005","2011",14,"F13005",10,"F13005",5,32.1299060657158,31.0963322710733,0.680882883228422,1.51799056798389
"106","F13005","2012",5,"F13005",1,"F13005",0,30.6164701014572,31.0963322710733,0.680882883228422,-0.704764624630984
"107","F13005","2013",0,"F13005",0,"F13005",0,29.930084890954,31.0963322710733,0.680882883228422,-1.71284579014464
"108","F13005","2014",1,"F13005",0,"F13005",0,31.2831732434516,31.0963322710733,0.680882883228422,0.274409853706867
"109","F13005","2015",4,"F13005",1,"F13005",0,31.1802840262466,31.0963322710733,0.680882883228422,0.123298378092915
"110","F13005","2016",1,"F13005",0,"F13005",0,31.8918428877619,31.0963322710733,0.680882883228422,1.16835161565033
"111","F13005","2017",5,"F13005",2,"F13005",0,30.8882426238208,31.0963322710733,0.680882883228422,-0.305617386452528
"112","F13007","1981",2,"F13007",1,"F13007",0,31.3010001143684,31.2150205470829,0.724460239115939,0.118680864239559
"113","F13007","1982",2,"F13007",2,"F13007",0,30.9696320120407,31.2150205470829,0.724460239115939,-0.338719120515998
"114","F13007","1983",0,"F13007",0,"F13007",0,30.9950095047985,31.2150205470829,0.724460239115939,-0.303689602831526
"115","F13007","1984",2,"F13007",0,"F13007",0,31.3649093033611,31.2150205470829,0.724460239115939,0.206897146572353
"116","F13007","1985",3,"F13007",1,"F13007",0,31.4200597856788,31.2150205470829,0.724460239115939,0.283023453220976
"117","F13007","1986",7,"F13007",4,"F13007",0,32.5760928429123,31.2150205470829,0.724460239115939,1.87873981530079
"118","F13007","1987",0,"F13007",0,"F13007",0,31.3942656214686,31.2150205470829,0.724460239115939,0.247418788095941
"119","F13007","1988",1,"F13007",0,"F13007",0,30.9699161015991,31.2150205470829,0.724460239115939,-0.338326980902221
"120","F13007","1989",5,"F13007",1,"F13007",0,30.6357953998706,31.2150205470829,0.724460239115939,-0.799526483218941
"121","F13007","1990",6,"F13007",3,"F13007",0,32.8260636329651,31.2150205470829,0.724460239115939,2.22378399654917
"122","F13007","1991",0,"F13007",0,"F13007",0,31.2209715750338,31.2150205470829,0.724460239115939,0.00821443003997336
"123","F13007","1992",0,"F13007",0,"F13007",0,30.2580678156321,31.2150205470829,0.724460239115939,-1.32091822267374
"124","F13007","1993",0,"F13007",0,"F13007",0,31.8611091450937,31.2150205470829,0.724460239115939,0.891820645394146
"125","F13007","1994",0,"F13007",0,"F13007",0,29.5455752999886,31.2150205470829,0.724460239115939,-2.30439871915053
"126","F13007","1995",7,"F13007",1,"F13007",0,31.3839050274396,31.2150205470829,0.724460239115939,0.233117666419952
"127","F13007","1996",9,"F13007",9,"F13007",3,30.7249740593243,31.2150205470829,0.724460239115939,-0.676429790483123
"128","F13007","1997",0,"F13007",0,"F13007",0,30.0829870925433,31.2150205470829,0.724460239115939,-1.56258879841489
"129","F13007","1998",10,"F13007",3,"F13007",0,32.0850854744946,31.2150205470829,0.724460239115939,1.20098368472705
"130","F13007","1999",0,"F13007",0,"F13007",0,30.9049774855375,31.2150205470829,0.724460239115939,-0.427964220539828
"131","F13007","2000",9,"F13007",7,"F13007",3,31.8730391898881,31.2150205470829,0.724460239115939,0.9082881396061
"132","F13007","2001",3,"F13007",1,"F13007",0,30.7862511385178,31.2150205470829,0.724460239115939,-0.591846709335332
"133","F13007","2002",4,"F13007",2,"F13007",0,31.4211938359599,31.2150205470829,0.724460239115939,0.284588825921811
"134","F13007","2003",2,"F13007",0,"F13007",0,30.5446480864632,31.2150205470829,0.724460239115939,-0.925340583822432
"135","F13007","2004",7,"F13007",2,"F13007",0,30.8403398815704,31.2150205470829,0.724460239115939,-0.51718596174396
"136","F13007","2005",1,"F13007",0,"F13007",0,31.2074560689321,31.2150205470829,0.724460239115939,-0.0104415366673098
"137","F13007","2006",8,"F13007",4,"F13007",1,31.6326765042284,31.2150205470829,0.724460239115939,0.576506389992102
"138","F13007","2007",0,"F13007",0,"F13007",0,32.3085801620846,31.2150205470829,0.724460239115939,1.50948189556436
"139","F13007","2008",0,"F13007",0,"F13007",0,31.2124660254821,31.2150205470829,0.724460239115939,-0.0035261032461154
"140","F13007","2009",0,"F13007",0,"F13007",0,30.764875565966,31.2150205470829,0.724460239115939,-0.621352224472973
"141","F13007","2010",2,"F13007",1,"F13007",0,32.4200519776863,31.2150205470829,0.724460239115939,1.66335067894669
"142","F13007","2011",13,"F13007",12,"F13007",3,31.8719042038572,31.2150205470829,0.724460239115939,0.906721475254339
"143","F13007","2012",5,"F13007",2,"F13007",2,30.7287093459264,31.2150205470829,0.724460239115939,-0.671273832432707
"144","F13007","2013",0,"F13007",0,"F13007",0,29.9904402122981,31.2150205470829,0.724460239115939,-1.69033477431296
"145","F13007","2014",3,"F13007",0,"F13007",0,31.1661632698083,31.2150205470829,0.724460239115939,-0.0674395565644488
"146","F13007","2015",1,"F13007",0,"F13007",0,31.1683198593665,31.2150205470829,0.724460239115939,-0.0644627340395994
"147","F13007","2016",1,"F13007",1,"F13007",0,31.9070893413779,31.2150205470829,0.724460239115939,0.955288857728788
"148","F13007","2017",2,"F13007",1,"F13007",0,30.5911582785024,31.2150205470829,0.724460239115939,-0.861140798205518
"149","F13009","1981",4,"F13009",1,"F13009",0,30.2143721393917,30.3666228270314,0.913155038140755,-0.166730381239161
"150","F13009","1982",3,"F13009",2,"F13009",0,30.3420271598774,30.3666228270314,0.913155038140755,-0.0269348206236576
"151","F13009","1983",0,"F13009",0,"F13009",0,30.6802104602689,30.3666228270314,0.913155038140755,0.343411162551389
"152","F13009","1984",0,"F13009",0,"F13009",0,30.7281142646852,30.3666228270314,0.913155038140755,0.39587082429052
"153","F13009","1985",1,"F13009",0,"F13009",0,29.9736706510834,30.3666228270314,0.913155038140755,-0.430323613773218
"154","F13009","1986",5,"F13009",3,"F13009",0,31.299043346488,30.3666228270314,0.913155038140755,1.02109771124416
"155","F13009","1987",2,"F13009",0,"F13009",0,30.6556369496428,30.3666228270314,0.913155038140755,0.316500605636409
"156","F13009","1988",1,"F13009",0,"F13009",0,29.4288721273775,30.3666228270314,0.913155038140755,-1.02693481444642
"157","F13009","1989",2,"F13009",0,"F13009",0,28.9386627776467,30.3666228270314,0.913155038140755,-1.56376517649407
"158","F13009","1990",2,"F13009",1,"F13009",0,31.4119607330664,30.3666228270314,0.913155038140755,1.14475402573856
"159","F13009","1991",2,"F13009",1,"F13009",0,29.9148536645848,30.3666228270314,0.913155038140755,-0.494734348031859
"160","F13009","1992",1,"F13009",1,"F13009",0,28.6144081636615,30.3666228270314,0.913155038140755,-1.91885779542698
"161","F13009","1993",0,"F13009",0,"F13009",0,31.4873593800742,30.3666228270314,0.913155038140755,1.22732340756144
"162","F13009","1994",2,"F13009",0,"F13009",0,28.6415493236936,30.3666228270314,0.913155038140755,-1.88913539463152
"163","F13009","1995",7,"F13009",4,"F13009",1,30.442630841421,30.3666228270314,0.913155038140755,0.0832367026572472
"164","F13009","1996",12,"F13009",8,"F13009",2,30.031636675674,30.3666228270314,0.913155038140755,-0.366844771550986
"165","F13009","1997",0,"F13009",0,"F13009",0,29.5223831505879,30.3666228270314,0.913155038140755,-0.924530491735966
"166","F13009","1998",8,"F13009",6,"F13009",1,32.0773775642333,30.3666228270314,0.913155038140755,1.87345485240396
"167","F13009","1999",3,"F13009",0,"F13009",0,30.6008747305559,30.3666228270314,0.913155038140755,0.256530264566578
"168","F13009","2000",8,"F13009",4,"F13009",1,31.0546622440867,30.3666228270314,0.913155038140755,0.753474917530127
"169","F13009","2001",3,"F13009",2,"F13009",0,29.5764020280994,30.3666228270314,0.913155038140755,-0.865374187214635
"170","F13009","2002",0,"F13009",0,"F13009",0,30.3205557203811,30.3666228270314,0.913155038140755,-0.0504482861355511
"171","F13009","2003",0,"F13009",0,"F13009",0,29.2285599201918,30.3666228270314,0.913155038140755,-1.24629757194
"172","F13009","2004",11,"F13009",5,"F13009",0,30.1865874997948,30.3666228270314,0.913155038140755,-0.197157459266906
"173","F13009","2005",0,"F13009",0,"F13009",0,29.7996339518091,30.3666228270314,0.913155038140755,-0.620911949822546
"174","F13009","2006",10,"F13009",7,"F13009",3,30.7018497355606,30.3666228270314,0.913155038140755,0.367108425762854
"175","F13009","2007",0,"F13009",0,"F13009",0,31.021777588129,30.3666228270314,0.913155038140755,0.717462789705046
"176","F13009","2008",0,"F13009",0,"F13009",0,30.2081432210362,30.3666228270314,0.913155038140755,-0.173551696454288
"177","F13009","2009",0,"F13009",0,"F13009",0,29.5365054492069,30.3666228270314,0.913155038140755,-0.909065101929022
"178","F13009","2010",2,"F13009",0,"F13009",0,31.7704209273276,30.3666228270314,0.913155038140755,1.53730532238477
"179","F13009","2011",12,"F13009",10,"F13009",3,31.971291035932,30.3666228270314,0.913155038140755,1.75727904011557
"180","F13009","2012",8,"F13009",3,"F13009",1,30.9482400887686,30.3666228270314,0.913155038140755,0.636931558655673
"181","F13009","2013",0,"F13009",0,"F13009",0,29.2597330305887,30.3666228270314,0.913155038140755,-1.2121597650015
"182","F13009","2014",2,"F13009",0,"F13009",0,30.3747010977372,30.3666228270314,0.913155038140755,0.00884654890836319
"183","F13009","2015",3,"F13009",0,"F13009",0,30.5588259531104,30.3666228270314,0.913155038140755,0.210482467983077
"184","F13009","2016",1,"F13009",0,"F13009",0,32.0982622309871,30.3666228270314,0.913155038140755,1.89632574056812
"185","F13009","2017",0,"F13009",0,"F13009",0,29.9432487733986,30.3666228270314,0.913155038140755,-0.463638742545593
"186","F13011","1981",1,"F13011",1,"F13011",0,27.8494519264154,27.9274276372584,0.918045448218708,-0.0849366564523494
"187","F13011","1982",8,"F13011",6,"F13011",2,27.8718172502906,27.9274276372584,0.918045448218708,-0.0605747646542189
"188","F13011","1983",0,"F13011",0,"F13011",0,28.3323658233427,27.9274276372584,0.918045448218708,0.441087297878423
"189","F13011","1984",0,"F13011",0,"F13011",0,28.4109023409369,27.9274276372584,0.918045448218708,0.526634824688294
"190","F13011","1985",2,"F13011",0,"F13011",0,27.8019327466255,27.9274276372584,0.918045448218708,-0.13669790627077
"191","F13011","1986",3,"F13011",1,"F13011",0,28.8032744606228,27.9274276372584,0.918045448218708,0.954034274734263
"192","F13011","1987",4,"F13011",2,"F13011",0,28.7273343921356,27.9274276372584,0.918045448218708,0.871314983837948
"193","F13011","1988",2,"F13011",2,"F13011",0,27.9405633562609,27.9274276372584,0.918045448218708,0.0143083537182213
"194","F13011","1989",4,"F13011",0,"F13011",0,27.1218702303165,27.9274276372584,0.918045448218708,-0.877470073518617
"195","F13011","1990",3,"F13011",0,"F13011",0,28.4486058043397,27.9274276372584,0.918045448218708,0.567704102332378
"196","F13011","1991",3,"F13011",2,"F13011",1,27.7311902133667,27.9274276372584,0.918045448218708,-0.213755674375855
"197","F13011","1992",1,"F13011",0,"F13011",0,26.3822756441229,27.9274276372584,0.918045448218708,-1.68308877968246
"198","F13011","1993",0,"F13011",0,"F13011",0,28.9680652104966,27.9274276372584,0.918045448218708,1.13353600876447
"199","F13011","1994",2,"F13011",0,"F13011",0,26.6688158976967,27.9274276372584,0.918045448218708,-1.37096887959499
"200","F13011","1995",3,"F13011",2,"F13011",0,27.8180701167363,27.9274276372584,0.918045448218708,-0.119119941974812
"201","F13011","1996",10,"F13011",7,"F13011",4,27.7115500974266,27.9274276372584,0.918045448218708,-0.235149077042536
"202","F13011","1997",0,"F13011",0,"F13011",0,26.9345458626099,27.9274276372584,0.918045448218708,-1.08151701702235
"203","F13011","1998",12,"F13011",6,"F13011",0,29.6693080733328,27.9274276372584,0.918045448218708,1.89737930671536
"204","F13011","1999",0,"F13011",0,"F13011",0,28.2306598045904,27.9274276372584,0.918045448218708,0.330301912525532
"205","F13011","2000",6,"F13011",3,"F13011",0,28.6235013563672,27.9274276372584,0.918045448218708,0.758212701189694
"206","F13011","2001",4,"F13011",3,"F13011",0,27.1425658992451,27.9274276372584,0.918045448218708,-0.854926887918385
"207","F13011","2002",0,"F13011",0,"F13011",0,27.2333177783243,27.9274276372584,0.918045448218708,-0.756073525859594
"208","F13011","2003",0,"F13011",0,"F13011",0,26.124023275045,27.9274276372584,0.918045448218708,-1.96439551627055
"209","F13011","2004",4,"F13011",0,"F13011",0,27.2108321986769,27.9274276372584,0.918045448218708,-0.780566408745814
"210","F13011","2005",0,"F13011",0,"F13011",0,27.4861268624663,27.9274276372584,0.918045448218708,-0.480696000016441
"211","F13011","2006",7,"F13011",3,"F13011",2,27.7315450142259,27.9274276372584,0.918045448218708,-0.213369200198668
"212","F13011","2007",3,"F13011",1,"F13011",0,28.9200635118329,27.9274276372584,0.918045448218708,1.08124916527885
"213","F13011","2008",0,"F13011",0,"F13011",0,27.7598068753014,27.9274276372584,0.918045448218708,-0.182584383248304
"214","F13011","2009",0,"F13011",0,"F13011",0,26.8501331696044,27.9274276372584,0.918045448218708,-1.1734652894846
"215","F13011","2010",3,"F13011",1,"F13011",0,29.2910134267548,27.9274276372584,0.918045448218708,1.48531403553298
"216","F13011","2011",11,"F13011",10,"F13011",2,29.3253636175524,27.9274276372584,0.918045448218708,1.52273069160838
"217","F13011","2012",4,"F13011",3,"F13011",1,27.9371266943281,27.9274276372584,0.918045448218708,0.0105648985990414
"218","F13011","2013",2,"F13011",0,"F13011",0,26.494010531546,27.9274276372584,0.918045448218708,-1.56137924161997
"219","F13011","2014",5,"F13011",2,"F13011",0,27.8683150413892,27.9274276372584,0.918045448218708,-0.0643896181653237
"220","F13011","2015",3,"F13011",1,"F13011",0,28.1528488428372,27.9274276372584,0.918045448218708,0.245544712428191
"221","F13011","2016",1,"F13011",1,"F13011",0,30.0686052851379,27.9274276372584,0.918045448218708,2.33232205664117
"222","F13011","2017",4,"F13011",1,"F13011",0,27.6730239462593,27.9274276372584,0.918045448218708,-0.277114484356593
"223","F13013","1981",1,"F13013",0,"F13013",0,28.1125715420298,28.596421934851,0.891964589286402,-0.542454710234991
"224","F13013","1982",4,"F13013",2,"F13013",1,28.157438856968,28.596421934851,0.891964589286402,-0.492153032929521
"225","F13013","1983",0,"F13013",0,"F13013",0,28.5380160866872,28.596421934851,0.891964589286402,-0.0654800076878999
"226","F13013","1984",0,"F13013",0,"F13013",0,28.8096723105165,28.596421934851,0.891964589286402,0.239079418876974
"227","F13013","1985",1,"F13013",0,"F13013",0,28.1425647798224,28.596421934851,0.891964589286402,-0.50882866929924
"228","F13013","1986",3,"F13013",1,"F13013",0,29.332124788692,28.596421934851,0.891964589286402,0.824811727592896
"229","F13013","1987",4,"F13013",2,"F13013",0,29.2129467786222,28.596421934851,0.891964589286402,0.691198788804426
"230","F13013","1988",2,"F13013",2,"F13013",0,28.4080095049264,28.596421934851,0.891964589286402,-0.211233082778972
"231","F13013","1989",1,"F13013",0,"F13013",0,27.608604159908,28.596421934851,0.891964589286402,-1.10746299439229
"232","F13013","1990",3,"F13013",0,"F13013",0,29.2514069503632,28.596421934851,0.891964589286402,0.734317284990203
"233","F13013","1991",3,"F13013",2,"F13013",0,28.296959919774,28.596421934851,0.891964589286402,-0.335733075812553
"234","F13013","1992",0,"F13013",0,"F13013",0,26.9808804297793,28.596421934851,0.891964589286402,-1.81121708695211
"235","F13013","1993",0,"F13013",0,"F13013",0,29.6843849612751,28.596421934851,0.891964589286402,1.21973791279592
"236","F13013","1994",2,"F13013",0,"F13013",0,27.2375409844993,28.596421934851,0.891964589286402,-1.52346961602913
"237","F13013","1995",4,"F13013",2,"F13013",0,28.5924635367549,28.596421934851,0.891964589286402,-0.00443784220099007
